,st,day,Month,year,hour,min,temp,humd,pres,pm1,pm2,pm3,am,sm,lum
19587,,27,7,2022,13,7,28.28,58.48,93044.62,2.79,5.02,110.08,0.0,6410.0,9328.0
19588,,27,7,2022,13,11,30.39,53.48,93004.09,4.47,5.02,110.08,0.0,6410.0,384.0
19589,,27,7,2022,14,12,28.42,60.0,92937.97,5.02,4.47,110.08,0.0,6410.0,5774.0
19590,,27,7,2022,16,7,26.4,69.87,92848.22,2.79,5.02,110.64,0.0,6410.0,5626.0
19591,,28,7,2022,2,4,20.57,97.48,93041.6,1.67,4.47,110.08,0.0,6944.0,1.0
19592,,28,7,2022,4,1,20.57,97.84,93064.28,0.55,4.47,110.08,0.0,6944.0,1.0
19593,,28,7,2022,5,3,20.81,97.68,93076.65,1.11,5.02,110.08,0.0,6667.0,2.0
19594,,28,7,2022,5,10,20.72,98.01,93122.0,3.91,5.02,110.08,0.0,6944.0,1.0
19595,,28,7,2022,6,5,20.75,98.62,93197.59,1.67,5.02,110.64,0.0,6944.0,18.0
19596,,28,7,2022,6,12,20.64,99.03,93196.59,4.47,5.02,110.64,0.0,6849.0,87.0
19597,,28,7,2022,7,7,20.62,99.29,93205.34,3.35,4.47,110.08,0.0,7246.0,309.0
19598,,28,7,2022,8,9,20.43,99.44,93132.05,3.63,5.58,110.64,0.0,7246.0,2127.0
19599,,28,7,2022,9,4,20.82,99.38,93063.12,1.67,4.74,110.92,0.0,7246.0,6104.0
19600,,28,7,2022,10,6,22.4,94.83,93288.8,2.23,5.02,110.92,0.0,7246.0,4354.0
19601,,28,7,2022,11,4,25.38,82.63,93228.65,1.67,4.47,110.92,0.0,7246.0,5096.0
19602,,28,7,2022,11,8,26.2,76.02,93241.17,3.35,4.47,110.92,0.0,7353.0,4942.0
19603,,28,7,2022,11,11,26.45,72.92,93236.19,4.47,4.47,110.92,0.0,7246.0,4138.0
19604,,28,7,2022,12,1,26.76,73.07,93214.31,0.55,5.02,110.92,0.0,7246.0,2081.0
19605,,28,7,2022,12,3,27.43,66.39,93205.22,1.11,5.02,110.92,0.0,7353.0,3009.0
19606,,28,7,2022,12,6,28.18,64.73,93182.79,2.23,5.02,110.92,0.0,7246.0,2288.0
19607,,28,7,2022,12,10,27.64,63.31,93158.34,3.91,5.02,110.92,0.0,7246.0,6872.0
19608,,28,7,2022,13,1,28.36,65.77,93144.43,0.55,4.47,110.92,0.0,7246.0,3507.0
19609,,28,7,2022,13,2,28.64,65.11,93138.0,1.11,4.47,110.92,0.0,7246.0,1305.0
19610,,28,7,2022,13,8,29.18,62.65,93083.07,3.35,4.47,110.92,0.0,7246.0,3913.0
19611,,28,7,2022,14,3,28.87,60.86,93028.3,1.11,5.02,110.92,0.0,7246.0,384.0
19612,,28,7,2022,14,4,29.59,58.83,93018.84,1.67,5.02,110.92,0.0,7246.0,384.0
19613,,28,7,2022,14,10,28.84,62.02,92991.19,3.91,5.02,110.92,0.0,7246.0,581.0
19614,,28,7,2022,15,5,31.78,52.08,92967.76,1.67,5.02,110.92,0.0,7246.0,384.0
19615,,28,7,2022,15,9,30.55,53.66,92956.3,3.35,5.02,110.92,0.0,7246.0,384.0
19616,,28,7,2022,15,10,31.96,49.27,92944.31,3.91,5.02,110.92,0.0,7246.0,384.0
19617,,28,7,2022,15,12,32.31,49.19,92947.39,4.47,5.02,110.92,0.0,7246.0,384.0
19618,,28,7,2022,16,3,31.45,48.61,92939.5,1.11,4.47,110.92,0.0,7246.0,13944.0
19619,,28,7,2022,16,10,30.87,54.53,92905.78,3.91,4.47,110.92,0.0,7246.0,384.0
19620,,28,7,2022,17,3,30.25,53.5,92900.9,1.11,5.02,110.92,0.0,7246.0,12870.0
19621,,28,7,2022,17,5,28.77,62.06,92915.75,1.67,5.02,110.92,0.0,7246.0,10426.0
19622,,28,7,2022,17,8,27.69,64.74,92924.84,2.79,5.02,110.92,0.0,7246.0,14694.0
19623,,28,7,2022,17,11,27.2,66.49,92933.94,3.91,5.02,110.92,0.0,7246.0,9864.0
19624,,28,7,2022,18,3,26.51,72.77,92963.93,1.11,4.47,110.92,0.0,7246.0,6722.0
19625,,28,7,2022,18,6,25.94,74.46,92969.42,2.23,4.47,110.92,0.0,7246.0,4510.0
19626,,28,7,2022,18,10,24.82,81.24,92987.24,3.91,4.47,110.92,0.0,7246.0,1708.0
19627,,28,7,2022,19,1,24.26,85.32,93026.3,0.55,4.47,110.36,0.0,7246.0,369.0
19628,,28,7,2022,19,5,23.11,90.1,93034.64,2.23,4.47,110.36,0.0,7246.0,7.0
19629,,28,7,2022,19,8,22.62,92.62,93053.35,3.35,4.47,110.36,0.0,7246.0,1.0
19630,,28,7,2022,19,12,22.29,94.62,93101.32,5.02,4.47,110.36,0.0,7246.0,1.0
19631,,28,7,2022,20,3,22.19,95.01,93112.67,1.11,5.02,110.92,0.0,7246.0,1.0
19632,,28,7,2022,20,6,21.96,96.11,93130.62,2.23,5.02,110.92,0.0,7246.0,1.0
19633,,28,7,2022,20,10,21.98,96.16,93167.86,3.91,5.02,110.92,0.0,7246.0,2.0
19634,,28,7,2022,21,1,22.0,95.69,93181.04,0.55,4.47,110.36,0.0,7246.0,2.0
19635,,28,7,2022,21,5,22.11,95.75,93177.94,2.23,4.47,110.36,0.0,7246.0,1.0
19636,,28,7,2022,21,8,22.25,96.13,93199.26,3.35,4.47,110.36,0.0,7246.0,2.0
19637,,28,7,2022,21,12,22.12,97.23,93213.69,5.02,4.47,110.36,0.0,7246.0,2.0
19638,,28,7,2022,22,3,21.96,97.61,93222.12,1.11,5.02,110.36,0.0,7246.0,1.0
19639,,28,7,2022,22,7,21.71,98.02,93234.86,2.79,5.02,110.36,0.0,7353.0,1.0
19640,,28,7,2022,22,10,21.54,98.13,93244.14,3.91,5.02,110.36,0.0,7246.0,1.0
19641,,28,7,2022,23,2,21.37,98.42,93238.56,1.11,4.47,110.36,0.0,7353.0,5.0
19642,,28,7,2022,23,5,21.37,98.56,93227.8,2.23,4.47,110.36,0.0,7246.0,1.0
19643,,29,7,2022,0,4,21.04,98.95,93176.32,1.67,4.47,109.8,0.0,7246.0,1.0
19644,,29,7,2022,0,7,21.21,99.14,93146.38,2.79,4.47,109.8,0.0,7246.0,2.0
19645,,29,7,2022,0,11,21.45,99.2,93120.47,4.47,4.47,109.8,0.0,7246.0,1.0
19646,,29,7,2022,1,2,21.48,98.93,93102.87,1.11,4.47,109.8,0.0,7246.0,1.0
19647,,29,7,2022,2,1,21.54,98.87,93137.72,0.55,4.47,109.24,0.0,7246.0,3.0
19648,,29,7,2022,2,4,21.71,97.73,93139.95,1.67,4.47,109.24,0.0,7246.0,1.0
19649,,29,7,2022,3,3,21.34,96.96,93109.59,1.11,4.47,109.24,0.0,7042.0,5.0
19650,,29,7,2022,3,6,21.07,98.17,93116.82,2.23,4.47,109.24,0.0,7246.0,1.0
19651,,29,7,2022,3,10,20.92,98.68,93096.28,3.35,4.47,109.24,0.0,7246.0,1.0
19652,,29,7,2022,4,1,20.8,99.02,93086.34,0.55,3.91,108.12,0.0,7246.0,1.0
19653,,29,7,2022,4,12,21.13,98.73,93116.87,4.47,3.91,108.12,0.0,7246.0,1.0
19654,,29,7,2022,5,3,21.25,97.95,93110.87,1.11,4.47,107.56,0.0,7246.0,1.0
19655,,29,7,2022,5,10,21.21,97.29,93110.67,3.35,4.47,107.56,0.0,7246.0,1.0
19656,,29,7,2022,6,2,21.19,97.63,93118.0,1.11,3.91,107.01,0.0,7246.0,99.0
19657,,29,7,2022,7,2,21.51,96.01,93146.31,0.55,4.47,105.89,0.0,7246.0,3421.0
19658,,29,7,2022,7,5,22.09,94.72,93161.25,1.67,4.47,105.89,0.0,7246.0,5643.0
19659,,29,7,2022,7,8,22.86,91.82,93184.72,2.79,4.47,105.89,0.0,7246.0,8040.0
19660,,29,7,2022,7,11,23.06,89.71,93174.22,3.91,4.47,105.89,0.0,7246.0,8795.0
19661,,29,7,2022,8,2,22.9,90.34,93178.86,1.11,3.91,105.05,0.0,7246.0,7031.0
19662,,29,7,2022,8,4,22.88,90.85,93187.65,1.67,3.91,105.05,0.0,7246.0,8411.0
19663,,29,7,2022,8,7,23.36,90.48,93216.57,2.79,3.91,105.05,0.0,7246.0,8583.0
19664,,29,7,2022,8,10,23.17,90.7,93227.3,3.91,3.91,105.05,0.0,7246.0,10402.0
19665,,29,7,2022,9,10,23.87,87.26,93270.65,3.35,4.47,104.49,0.0,7246.0,14143.0
19666,,29,7,2022,10,1,24.45,85.07,93264.6,0.55,3.91,103.93,0.0,7246.0,11941.0
19667,,29,7,2022,10,6,24.97,82.44,93245.44,2.23,3.91,103.93,0.0,7246.0,14631.0
19668,,29,7,2022,10,9,26.37,77.0,93237.59,3.35,3.91,103.93,0.0,7143.0,10246.0
19669,,29,7,2022,10,12,26.62,74.24,93211.94,4.47,3.91,103.93,0.0,7246.0,13256.0
19670,,29,7,2022,11,3,26.54,74.01,93205.78,1.11,4.47,103.37,0.0,7246.0,10769.0
19671,,29,7,2022,11,5,26.78,72.85,93194.32,1.67,4.47,103.37,0.0,7246.0,7909.0
19672,,29,7,2022,11,8,28.32,68.73,93195.59,2.79,4.47,103.37,0.0,7353.0,7004.0
19673,,29,7,2022,11,10,29.01,69.3,93196.59,3.35,4.47,103.37,0.0,7246.0,5354.0
19674,,29,7,2022,11,11,28.8,65.8,93186.32,3.91,4.47,103.37,0.0,7246.0,3800.0
19675,,29,7,2022,12,1,28.23,66.39,93175.61,0.55,3.91,102.81,0.0,7353.0,6914.0
19676,,29,7,2022,12,4,28.61,66.97,93164.8,1.67,3.91,102.81,0.0,7246.0,9223.0
19677,,29,7,2022,12,7,29.14,63.86,93146.19,2.79,3.91,102.81,0.0,7246.0,2930.0
19678,,29,7,2022,12,9,29.4,66.13,93136.0,3.35,3.91,102.81,0.0,7246.0,5201.0
19679,,29,7,2022,12,12,29.21,67.08,93127.84,4.47,3.91,102.81,0.0,7246.0,4200.0
19680,,29,7,2022,13,3,29.14,66.94,93102.89,1.11,4.47,102.26,0.0,7143.0,13735.0
19681,,29,7,2022,13,5,28.72,65.94,93087.79,1.67,4.47,102.26,0.0,7246.0,14876.0
19682,,29,7,2022,13,6,28.71,64.48,93078.74,2.23,4.47,102.26,0.0,7143.0,12071.0
19683,,29,7,2022,13,8,28.84,65.79,93060.07,2.79,4.47,102.26,0.0,7246.0,2637.0
19684,,29,7,2022,13,10,30.52,61.48,93055.06,3.35,4.47,102.26,0.0,7353.0,384.0
19685,,29,7,2022,13,11,29.37,62.55,93037.65,3.91,4.47,102.26,0.0,7143.0,13742.0
19686,,29,7,2022,14,1,28.8,66.76,93025.12,0.55,3.91,101.14,0.0,7143.0,14820.0
19687,,29,7,2022,14,4,30.76,58.91,92988.7,1.67,3.91,101.14,0.0,7246.0,384.0
19688,,29,7,2022,14,7,32.2,53.38,92965.0,2.79,3.91,101.14,0.0,7246.0,384.0
19689,,29,7,2022,14,12,32.56,53.37,92917.84,4.47,3.91,101.14,0.0,7246.0,384.0
19690,,29,7,2022,15,2,32.16,52.59,92904.79,0.55,4.47,101.14,0.0,7246.0,384.0
19691,,29,7,2022,15,3,32.88,51.12,92902.51,1.11,4.47,101.14,0.0,7143.0,384.0
19692,,29,7,2022,15,5,33.04,50.92,92875.41,1.67,4.47,101.14,0.0,7143.0,384.0
19693,,29,7,2022,15,6,33.16,53.19,92869.64,2.23,4.47,101.14,0.0,7143.0,384.0
19694,,29,7,2022,15,8,33.25,53.46,92856.74,2.79,4.47,101.14,0.0,7143.0,384.0
19695,,29,7,2022,15,11,33.43,51.62,92827.37,3.91,4.47,101.14,0.0,7246.0,384.0
19696,,29,7,2022,16,1,32.95,51.44,92819.72,0.55,3.91,100.02,0.0,7246.0,3432.0
19697,,29,7,2022,16,2,30.57,60.7,92803.14,1.11,3.91,100.02,0.0,7143.0,16788.0
19698,,29,7,2022,16,4,29.64,59.92,92780.62,1.67,3.91,100.02,0.0,7246.0,14151.0
19699,,29,7,2022,16,7,29.72,62.38,92765.85,2.79,3.91,100.02,0.0,7143.0,4424.0
19700,,29,7,2022,16,9,29.96,59.23,92778.84,3.35,3.91,100.02,0.0,7143.0,2366.0
19701,,29,7,2022,16,12,31.12,57.26,92786.53,4.47,3.91,100.02,0.0,7246.0,384.0
19702,,29,7,2022,17,3,31.18,56.9,92787.45,1.11,4.47,100.02,0.0,7246.0,384.0
19703,,29,7,2022,17,5,30.38,58.22,92781.22,1.67,4.47,100.02,0.0,7246.0,10975.0
19704,,29,7,2022,17,8,28.51,62.78,92808.69,2.79,4.47,100.02,0.0,7246.0,12086.0
19705,,29,7,2022,17,11,27.42,69.32,92818.44,3.91,4.47,100.02,0.0,7246.0,5773.0
19706,,29,7,2022,18,1,27.04,69.19,92859.57,0.55,3.91,99.46,0.0,7246.0,5710.0
19707,,29,7,2022,18,4,26.93,73.03,92883.7,1.67,3.91,99.46,0.0,7246.0,5383.0
19708,,29,7,2022,18,7,26.62,74.43,92882.9,2.79,3.91,99.46,0.0,7246.0,1814.0
19709,,29,7,2022,18,9,26.13,76.59,92901.72,3.35,3.91,99.46,0.0,7246.0,966.0
19710,,29,7,2022,18,12,25.95,78.56,92918.32,4.47,3.91,99.46,0.0,7246.0,73.0
19711,,29,7,2022,19,3,25.42,84.61,92930.24,1.11,4.47,98.9,0.0,7353.0,11.0
19712,,29,7,2022,19,5,25.07,84.5,92971.25,1.67,4.47,98.9,0.0,7246.0,5.0
19713,,29,7,2022,19,8,24.5,79.96,93067.5,2.79,4.47,98.9,0.0,7246.0,5.0
19714,,29,7,2022,19,11,24.04,83.0,93091.42,3.91,4.47,98.9,0.0,7246.0,1.0
19715,,29,7,2022,20,1,23.88,84.0,93090.07,0.55,3.91,98.34,0.0,7246.0,1.0
19716,,29,7,2022,20,4,23.7,84.12,93105.06,1.67,3.91,98.34,0.0,7246.0,2.0
19717,,29,7,2022,20,7,23.57,85.62,93124.61,2.79,3.91,98.34,0.0,7246.0,1.0
19718,,29,7,2022,20,9,23.51,86.3,93136.59,3.35,3.91,98.34,0.0,7246.0,2.0
19719,,29,7,2022,20,12,22.98,89.87,93153.31,4.47,3.91,98.34,0.0,7246.0,1.0
19720,,29,7,2022,21,3,22.11,91.6,93103.67,1.11,4.47,97.78,0.0,7246.0,1.0
19721,,29,7,2022,21,5,21.96,93.73,93138.69,1.67,4.47,97.78,0.0,7246.0,1.0
19722,,29,7,2022,21,8,21.67,94.2,93145.06,2.79,4.47,97.78,0.0,7246.0,1.0
19723,,29,7,2022,21,11,21.55,93.81,93183.87,3.91,4.47,97.78,0.0,7246.0,1.0
19724,,29,7,2022,22,1,21.51,94.85,93182.76,0.55,3.91,97.23,0.0,7246.0,1.0
19725,,29,7,2022,22,4,21.31,94.44,93199.51,1.67,3.91,97.23,0.0,7246.0,1.0
19726,,29,7,2022,22,7,21.29,94.54,93187.61,2.79,3.91,97.23,0.0,7246.0,1.0
19727,,29,7,2022,22,9,21.2,95.16,93232.06,3.35,3.91,97.23,0.0,7353.0,1.0
19728,,29,7,2022,22,12,21.35,94.65,93219.67,4.47,3.91,97.23,0.0,7246.0,1.0
19729,,29,7,2022,23,3,21.37,95.04,93139.09,1.11,4.47,97.23,0.0,7246.0,1.0
19730,,29,7,2022,23,5,21.38,94.9,93143.14,1.67,4.47,97.23,0.0,7246.0,1.0
19731,,29,7,2022,23,8,21.3,95.53,93141.64,2.79,4.47,97.23,0.0,7246.0,1.0
19732,,29,7,2022,23,11,21.21,96.1,93176.59,3.91,4.47,97.23,0.0,7246.0,0.0
19733,,30,7,2022,0,1,21.29,96.28,93207.37,0.55,3.91,96.67,0.0,7246.0,1.0
19734,,30,7,2022,0,4,21.29,96.5,93248.57,1.67,3.91,96.67,0.0,7246.0,1.0
19735,,30,7,2022,0,7,21.35,96.03,93236.88,2.79,3.91,96.67,0.0,7246.0,1.0
19736,,30,7,2022,0,9,21.46,95.55,93212.62,3.35,3.91,96.67,0.0,7143.0,1.0
19737,,30,7,2022,0,12,21.51,95.93,93188.25,4.47,3.91,96.67,0.0,7246.0,1.0
19738,,30,7,2022,1,3,21.55,96.43,93175.09,1.11,4.47,96.67,0.0,6667.0,2.0
19739,,30,7,2022,1,5,21.55,96.5,93153.64,1.67,4.47,96.67,0.0,7143.0,1.0
19740,,30,7,2022,1,8,21.26,97.45,93120.75,2.79,4.47,96.67,0.0,6410.0,1.0
19741,,30,7,2022,1,11,21.13,98.03,93113.37,3.91,4.47,96.67,0.0,7246.0,1.0
19742,,30,7,2022,2,1,21.31,97.95,93089.64,0.55,3.91,96.11,0.0,7246.0,1.0
19743,,30,7,2022,2,4,21.62,97.29,93087.53,1.67,3.91,96.11,0.0,7143.0,1.0
19744,,30,7,2022,2,7,21.86,96.69,93080.76,2.79,3.91,96.11,0.0,7246.0,1.0
19745,,30,7,2022,2,9,21.88,96.87,93071.44,3.35,3.91,96.11,0.0,7246.0,1.0
19746,,30,7,2022,2,12,21.89,95.67,93045.39,4.47,3.91,96.11,0.0,7246.0,1.0
19747,,30,7,2022,3,3,21.82,96.64,93046.86,1.11,4.47,96.67,0.0,7246.0,1.0
19748,,30,7,2022,3,5,21.84,96.85,93029.82,1.67,4.47,96.67,0.0,7246.0,2.0
19749,,30,7,2022,3,8,21.86,96.53,93015.5,2.79,4.47,96.67,0.0,7246.0,1.0
19750,,30,7,2022,3,11,21.47,97.59,92988.76,3.91,4.47,96.67,0.0,7353.0,2.0
19751,,30,7,2022,4,1,21.4,98.03,92997.74,0.55,3.91,96.11,0.0,7246.0,1.0
19752,,30,7,2022,4,4,21.47,98.15,93004.53,1.67,3.91,96.11,0.0,7143.0,1.0
19753,,30,7,2022,4,7,21.43,98.12,93008.36,2.79,3.91,96.11,0.0,7143.0,1.0
19754,,30,7,2022,4,9,21.44,98.15,93025.59,3.35,3.91,96.11,0.0,7246.0,1.0
19755,,30,7,2022,4,12,21.57,97.79,93035.66,4.47,3.91,96.11,0.0,7246.0,1.0
19756,,30,7,2022,5,3,21.26,98.36,93026.64,1.11,4.47,96.67,0.0,7143.0,1.0
19757,,30,7,2022,5,5,21.17,98.3,93019.65,1.67,4.47,96.67,0.0,7143.0,1.0
19758,,30,7,2022,5,8,21.07,98.36,93033.72,2.79,4.47,96.67,0.0,6410.0,1.0
19759,,30,7,2022,5,11,20.97,98.75,93057.69,3.91,4.47,96.67,0.0,6410.0,2.0
19760,,30,7,2022,6,1,20.9,98.76,93066.61,0.55,3.91,96.11,0.0,6410.0,16.0
19761,,30,7,2022,6,4,20.71,98.81,93075.14,1.67,3.91,96.11,0.0,6410.0,224.0
19762,,30,7,2022,6,7,20.71,98.6,93080.09,2.79,3.91,96.11,0.0,6410.0,936.0
19763,,30,7,2022,6,9,20.72,98.2,93083.57,3.35,3.91,96.11,0.0,6579.0,1494.0
19764,,30,7,2022,6,12,20.85,97.11,93079.59,4.47,3.91,96.11,0.0,6579.0,3186.0
19765,,30,7,2022,7,3,21.01,96.73,93104.53,1.11,4.47,96.67,0.0,6579.0,4478.0
19766,,30,7,2022,7,5,21.05,96.44,93119.38,1.67,4.47,96.67,0.0,6579.0,4465.0
19767,,30,7,2022,7,8,22.03,93.39,93125.15,2.79,4.47,96.67,0.0,6494.0,4537.0
19768,,30,7,2022,7,11,24.47,83.8,93141.3,3.91,4.47,96.67,0.0,6494.0,6157.0
19769,,30,7,2022,8,1,25.12,81.18,93144.34,0.55,3.91,96.11,0.0,6667.0,7142.0
19770,,30,7,2022,8,4,24.8,78.11,93178.39,1.67,3.91,96.11,0.0,6494.0,7461.0
19771,,30,7,2022,8,6,24.98,79.95,93198.31,2.23,3.91,96.11,0.0,6667.0,6793.0
19772,,30,7,2022,8,7,25.38,76.34,93208.57,2.79,3.91,96.11,0.0,6494.0,9176.0
19773,,30,7,2022,8,9,25.44,75.59,93206.14,3.35,3.91,96.11,0.0,6667.0,7991.0
19774,,30,7,2022,8,12,25.29,73.49,93205.01,4.47,3.91,96.11,0.0,6579.0,6649.0
19775,,30,7,2022,9,3,26.21,69.02,93200.53,1.11,4.47,96.67,0.0,6494.0,7178.0
19776,,30,7,2022,9,5,26.44,69.63,93192.47,1.67,4.47,96.67,0.0,6579.0,7840.0
19777,,30,7,2022,9,8,27.28,70.23,93187.0,2.79,4.47,96.67,0.0,6667.0,8211.0
19778,,30,7,2022,9,11,27.5,66.96,93184.36,3.91,4.47,96.67,0.0,6757.0,10548.0
19779,,30,7,2022,10,1,28.13,66.58,93180.34,0.55,3.91,96.11,0.0,6757.0,7126.0
19780,,30,7,2022,10,4,27.84,66.34,93183.31,1.67,3.91,96.11,0.0,6579.0,5802.0
19781,,30,7,2022,10,7,27.45,70.67,93172.82,2.79,3.91,96.11,0.0,6667.0,9651.0
19782,,30,7,2022,10,9,26.94,71.58,93171.9,3.35,3.91,96.11,0.0,6667.0,9502.0
19783,,30,7,2022,10,10,27.69,67.26,93161.99,3.91,3.91,96.11,0.0,6579.0,7096.0
19784,,30,7,2022,10,12,28.02,67.88,93158.74,4.47,3.91,96.11,0.0,6849.0,11188.0
19785,,30,7,2022,11,3,28.48,65.09,93157.09,1.11,4.47,96.67,0.0,6579.0,5479.0
19786,,30,7,2022,11,5,29.21,61.46,93144.52,1.67,4.47,96.67,0.0,6667.0,4911.0
19787,,30,7,2022,11,6,28.5,63.07,93139.84,2.23,4.47,96.67,0.0,6757.0,5600.0
19788,,30,7,2022,11,8,28.98,63.64,93136.05,2.79,4.47,96.67,0.0,6667.0,6878.0
19789,,30,7,2022,11,10,29.65,62.33,93118.06,3.35,4.47,96.67,0.0,6579.0,9002.0
19790,,30,7,2022,11,11,29.5,59.41,93110.15,3.91,4.47,96.67,0.0,6667.0,11445.0
19791,,30,7,2022,12,1,28.93,62.21,93100.97,0.55,3.91,96.11,0.0,6944.0,8306.0
19792,,30,7,2022,12,4,29.81,61.59,93071.05,1.67,3.91,96.11,0.0,6944.0,8509.0
19793,,30,7,2022,12,7,29.62,61.54,93062.87,2.79,3.91,96.11,0.0,6667.0,6674.0
19794,,30,7,2022,12,9,29.62,57.59,93048.36,3.35,3.91,96.11,0.0,6757.0,3628.0
19795,,30,7,2022,12,12,30.5,56.92,93036.75,4.47,3.91,96.11,0.0,7042.0,15924.0
19796,,30,7,2022,13,3,30.77,61.12,93010.51,1.11,4.47,96.67,0.0,6849.0,9408.0
19797,,30,7,2022,13,5,30.85,57.5,93003.97,1.67,4.47,96.67,0.0,6579.0,8490.0
19798,,30,7,2022,13,6,31.07,52.65,92995.37,2.23,4.47,96.67,0.0,6667.0,5215.0
19799,,30,7,2022,13,8,31.29,55.24,92970.05,2.79,4.47,96.67,0.0,6579.0,3832.0
19800,,30,7,2022,13,11,31.44,51.98,92938.06,3.91,4.47,96.67,0.0,6579.0,384.0
19801,,30,7,2022,14,1,31.35,55.05,92917.34,0.55,3.91,96.11,0.0,6667.0,384.0
19802,,30,7,2022,14,2,31.82,52.9,92910.06,1.11,3.91,96.11,0.0,6757.0,384.0
19803,,30,7,2022,14,4,31.63,48.65,92902.12,1.67,3.91,96.11,0.0,6849.0,384.0
19804,,30,7,2022,14,7,31.57,51.41,92883.07,2.79,3.91,96.11,0.0,6757.0,384.0
19805,,30,7,2022,14,9,31.93,50.33,92858.86,3.35,3.91,96.11,0.0,6757.0,384.0
19806,,30,7,2022,14,12,33.18,42.95,92838.96,4.47,3.91,96.11,0.0,6757.0,384.0
19807,,30,7,2022,15,3,33.25,45.24,92809.17,1.11,4.47,96.67,0.0,6667.0,384.0
19808,,30,7,2022,15,5,33.77,40.62,92799.44,1.67,4.47,96.67,0.0,6667.0,384.0
19809,,30,7,2022,15,8,33.34,41.34,92781.61,2.79,4.47,96.67,0.0,6667.0,384.0
19810,,30,7,2022,15,10,33.63,43.31,92761.8,3.35,4.47,96.67,0.0,6757.0,384.0
19811,,30,7,2022,15,11,33.61,45.67,92773.62,3.91,4.47,96.67,0.0,6757.0,384.0
19812,,30,7,2022,16,1,32.0,48.77,92791.53,0.55,3.91,96.11,0.0,6757.0,12129.0
19813,,30,7,2022,16,4,30.54,58.12,92768.75,1.67,3.91,96.11,0.0,6667.0,8959.0
19814,,30,7,2022,16,7,31.37,55.17,92766.78,2.79,3.91,96.11,0.0,6667.0,384.0
19815,,30,7,2022,16,9,30.54,57.9,92771.65,3.35,3.91,96.11,0.0,6757.0,2389.0
19816,,30,7,2022,16,12,28.94,62.21,92795.92,4.47,3.91,96.11,0.0,6757.0,384.0
19817,,30,7,2022,17,2,28.81,62.65,92789.61,0.55,4.47,96.67,0.0,6579.0,384.0
19818,,30,7,2022,17,3,28.26,65.79,92811.97,1.11,4.47,96.67,0.0,6667.0,6111.0
19819,,30,7,2022,17,5,26.95,72.9,92829.86,1.67,4.47,96.67,0.0,6667.0,18619.0
19820,,30,7,2022,17,8,25.64,79.49,92833.07,2.79,4.47,96.67,0.0,6579.0,13899.0
19821,,30,7,2022,17,11,24.81,83.41,92855.39,3.91,4.47,96.67,0.0,6579.0,4588.0
19822,,30,7,2022,18,1,24.69,83.31,92868.84,0.55,3.91,96.11,0.0,6667.0,7160.0
19823,,30,7,2022,18,4,24.1,86.59,92887.05,1.67,3.91,96.11,0.0,7143.0,3364.0
19824,,30,7,2022,18,7,23.92,88.91,92898.62,2.79,3.91,96.11,0.0,7143.0,1923.0
19825,,30,7,2022,18,9,23.89,88.55,92915.75,3.35,3.91,96.11,0.0,7143.0,1356.0
19826,,30,7,2022,18,12,23.6,89.17,92906.45,4.47,3.91,96.11,0.0,7143.0,309.0
19827,,30,7,2022,19,3,23.43,90.32,92922.39,1.11,4.47,96.67,0.0,7353.0,23.0
19828,,30,7,2022,19,5,23.37,90.67,92946.67,1.67,4.47,96.67,0.0,7246.0,5.0
19829,,30,7,2022,19,8,23.63,88.66,92988.91,2.79,4.47,96.67,0.0,7246.0,2.0
19830,,30,7,2022,19,11,23.56,88.47,93007.55,3.91,4.47,96.67,0.0,7246.0,5.0
19831,,30,7,2022,20,1,23.44,88.79,93010.57,0.55,3.91,96.11,0.0,7246.0,5.0
19832,,30,7,2022,20,4,23.31,89.82,92999.09,1.67,3.91,96.11,0.0,7143.0,2.0
19833,,30,7,2022,20,7,23.04,91.02,93004.57,2.79,3.91,96.11,0.0,7143.0,1.0
19834,,30,7,2022,20,9,22.94,91.78,93020.21,3.35,3.91,96.11,0.0,7246.0,3.0
19835,,30,7,2022,20,12,22.57,93.39,93012.28,4.47,3.91,96.11,0.0,7143.0,1.0
19836,,30,7,2022,21,3,22.53,94.0,93024.77,1.11,4.47,96.67,0.0,7143.0,1.0
19837,,30,7,2022,21,5,22.28,94.56,93016.4,1.67,4.47,96.67,0.0,7246.0,1.0
19838,,30,7,2022,21,8,22.28,94.77,93021.9,2.79,4.47,96.67,0.0,7143.0,1.0
19839,,30,7,2022,21,11,22.09,96.15,93025.75,3.91,4.47,96.67,0.0,7246.0,1.0
19840,,30,7,2022,22,1,21.97,96.25,93034.56,0.55,3.91,96.11,0.0,7353.0,1.0
19841,,30,7,2022,22,4,21.95,96.78,93031.44,1.67,3.91,96.11,0.0,7143.0,1.0
19842,,30,7,2022,22,7,21.81,97.21,93044.65,2.79,3.91,96.11,0.0,7143.0,1.0
19843,,30,7,2022,22,9,21.76,97.13,93046.3,3.35,3.91,96.11,0.0,7143.0,1.0
19844,,30,7,2022,22,12,21.71,97.28,93023.96,4.47,3.91,96.11,0.0,7246.0,1.0
19845,,30,7,2022,23,3,21.6,97.71,92998.11,1.11,4.47,96.67,0.0,7246.0,1.0
19846,,30,7,2022,23,5,21.55,97.83,93010.2,1.67,4.47,96.67,0.0,7246.0,1.0
19847,,30,7,2022,23,8,21.54,97.81,93014.79,2.79,4.47,96.67,0.0,7246.0,1.0
