ttime,pm1,pm2,pm3,am,sm,st,lum
2022-09-20 00:29:50,1.67,2.23,54.76,1.6,6579.0,27.09,1.0
2022-09-20 00:43:52,2.23,2.23,54.76,0.8,6579.0,27.06,1.0
2022-09-20 00:57:49,2.79,2.23,54.76,0.8,6667.0,27.05,1.0
2022-09-20 01:11:49,0.55,2.79,55.32,1.6,6667.0,27.02,1.0
2022-09-20 01:25:52,1.11,2.79,55.32,0.8,6579.0,27.0,1.0
2022-09-20 01:39:50,1.67,2.79,55.32,0.0,6667.0,26.97,1.0
2022-09-20 01:53:50,2.23,2.79,55.32,0.8,6579.0,26.94,1.0
2022-09-20 02:07:51,0.55,2.23,55.32,1.6,6667.0,26.92,1.0
2022-09-20 02:21:50,1.11,2.23,55.32,1.6,6579.0,26.89,1.0
2022-09-20 02:35:54,1.67,2.23,55.32,0.0,6667.0,26.87,1.0
2022-09-20 02:49:50,2.23,2.23,55.32,0.0,6579.0,26.84,1.0
2022-09-20 03:03:50,0.55,2.23,54.76,0.0,6667.0,26.82,1.0
2022-09-20 03:17:50,1.11,2.23,54.76,0.8,6667.0,26.79,1.0
2022-09-20 03:31:50,1.67,2.23,54.76,0.0,6667.0,26.76,1.0
2022-09-20 03:45:50,2.23,2.23,54.76,1.6,6579.0,26.74,1.0
2022-09-20 03:59:50,0.55,2.23,54.76,0.0,6667.0,26.72,1.0
2022-09-20 04:13:51,1.11,2.23,54.76,0.8,6667.0,26.68,1.0
2022-09-20 04:27:50,1.67,2.23,54.76,0.0,6579.0,26.67,1.0
2022-09-20 04:41:51,2.23,2.23,54.76,0.8,6579.0,26.63,1.0
2022-09-20 04:55:51,2.79,2.23,54.76,1.6,6667.0,26.62,1.0
2022-09-20 05:09:53,0.55,2.79,55.32,0.0,6667.0,26.59,1.0
2022-09-20 05:23:51,1.11,2.79,55.32,0.0,6667.0,26.56,1.0
2022-09-20 05:37:51,1.67,2.79,55.32,0.0,6579.0,26.54,1.0
2022-09-20 05:51:51,2.23,2.79,55.32,0.8,6579.0,26.51,1.0
2022-09-20 06:05:51,0.55,2.23,55.32,0.0,6667.0,26.49,32.0
2022-09-20 06:19:50,1.11,2.23,55.32,0.0,6579.0,26.46,373.0
2022-09-20 06:33:50,1.67,2.23,55.32,0.8,6579.0,26.43,1689.0
2022-09-20 06:47:51,2.23,2.23,55.32,0.0,6494.0,26.41,4116.0
2022-09-20 07:01:51,0.55,2.23,54.76,0.0,6494.0,26.38,6908.0
2022-09-20 07:15:51,1.11,2.23,54.76,0.8,6494.0,26.36,9248.0
2022-09-20 07:29:51,1.67,2.23,54.76,3.2,6579.0,26.34,12148.0
2022-09-20 07:43:54,2.23,2.23,54.76,3.2,6494.0,26.31,15603.0
2022-09-20 07:57:51,2.79,2.23,54.76,2.4,6494.0,26.3,9860.0
2022-09-20 08:11:51,0.55,2.79,55.32,0.8,6579.0,26.27,384.0
2022-09-20 08:25:51,1.11,2.79,55.32,5.6,6494.0,26.25,384.0
2022-09-20 08:39:51,1.67,2.79,55.32,1.6,6579.0,26.24,384.0
2022-09-20 08:53:51,2.23,2.79,55.32,2.4,6579.0,26.23,537.0
2022-09-20 09:07:52,0.55,2.23,55.32,1.6,6579.0,26.19,384.0
2022-09-20 09:21:52,1.11,2.23,55.32,3.2,6579.0,26.17,384.0
2022-09-20 09:35:51,1.67,2.23,55.32,3.2,6494.0,26.16,384.0
2022-09-20 09:49:53,2.23,2.23,55.32,3.2,6494.0,26.14,1705.0
2022-09-20 10:03:52,0.55,2.23,54.76,1.6,6494.0,26.12,2536.0
2022-09-20 10:17:59,1.11,2.23,54.76,1.6,6579.0,26.11,606.0
2022-09-20 10:31:54,1.67,2.23,54.76,4.8,6579.0,26.1,3221.0
2022-09-20 10:45:53,2.23,2.23,54.76,7.2,6494.0,26.09,384.0
2022-09-20 10:59:52,0.55,2.23,54.76,4.0,6494.0,26.09,384.0
2022-09-20 11:13:52,1.11,2.23,54.76,4.0,6494.0,26.08,2498.0
2022-09-20 11:27:52,1.67,2.23,54.76,3.2,6494.0,26.08,3393.0
2022-09-20 11:41:57,2.23,2.23,54.76,4.0,6494.0,26.08,4472.0
2022-09-20 11:55:53,2.79,2.23,54.76,0.8,6494.0,26.09,2751.0
2022-09-20 12:09:52,0.55,2.79,55.32,1.6,6579.0,26.11,602.0
2022-09-20 12:23:54,1.11,2.79,55.32,4.0,6494.0,26.11,3233.0
2022-09-20 12:51:56,2.23,2.79,55.32,5.6,6579.0,26.14,5685.0
2022-09-20 13:47:56,2.23,2.23,55.32,3.2,6579.0,26.24,1439.0
2022-09-20 14:01:53,0.55,2.23,54.76,8.8,6579.0,26.27,2129.0
2022-09-20 14:15:53,1.11,2.23,54.76,5.6,6494.0,26.3,9334.0
2022-09-20 14:30:08,1.67,2.23,54.76,3.2,6494.0,26.34,10877.0
2022-09-20 14:43:53,2.23,2.23,54.76,2.4,6579.0,26.36,8041.0
2022-09-20 14:57:54,2.79,2.23,54.76,4.0,6579.0,26.4,7592.0
2022-09-20 15:11:53,0.55,2.79,55.32,1.6,6579.0,26.44,8170.0
2022-09-20 15:25:55,1.11,2.79,55.32,2.4,6579.0,26.49,7695.0
2022-09-20 15:39:53,1.67,2.79,55.32,3.2,6579.0,26.54,5979.0
2022-09-20 15:53:54,2.23,2.79,55.32,4.0,6667.0,26.58,5684.0
2022-09-20 16:07:54,0.55,2.23,55.32,2.4,6667.0,26.63,5608.0
2022-09-20 16:35:56,1.67,2.23,55.32,1.6,6579.0,26.72,8786.0
2022-09-20 16:49:54,2.23,2.23,55.32,4.0,6579.0,26.77,5947.0
2022-09-20 17:03:54,0.55,2.23,54.76,1.6,6579.0,26.81,4851.0
2022-09-20 17:17:54,1.11,2.23,54.76,3.2,6667.0,26.86,6319.0
2022-09-20 17:31:54,1.67,2.23,54.76,4.8,6667.0,26.9,4354.0
2022-09-20 17:45:55,2.23,2.23,54.76,0.0,6667.0,26.94,3757.0
2022-09-20 17:59:57,0.55,2.23,54.76,2.4,6579.0,26.98,2368.0
2022-09-20 18:13:55,1.11,2.23,54.76,0.8,6579.0,27.01,823.0
2022-09-20 18:27:54,1.67,2.23,54.76,1.6,6667.0,27.05,169.0
2022-09-20 18:41:55,2.23,2.23,54.76,4.8,6757.0,27.07,8.0
2022-09-20 18:55:54,2.79,2.23,54.76,0.8,6667.0,27.11,1.0
2022-09-20 19:09:55,0.55,2.79,55.32,1.6,6757.0,27.13,1.0
2022-09-20 19:23:55,1.11,2.79,55.32,1.6,6667.0,27.15,1.0
2022-09-20 19:37:56,1.67,2.79,55.32,0.8,6667.0,27.17,1.0
2022-09-20 19:51:54,2.23,2.79,55.32,1.6,6757.0,27.19,1.0
2022-09-20 20:05:54,0.55,2.23,55.32,2.4,6667.0,27.2,1.0
2022-09-20 20:19:54,1.11,2.23,55.32,1.6,6667.0,27.21,1.0
2022-09-20 20:33:56,1.67,2.23,55.32,1.6,6757.0,27.21,1.0
2022-09-20 20:47:56,2.23,2.23,55.32,1.6,6757.0,27.22,1.0
2022-09-20 21:01:55,0.55,2.23,54.76,1.6,6757.0,27.22,1.0
2022-09-20 21:15:55,1.11,2.23,54.76,1.6,6667.0,27.21,1.0
2022-09-20 21:29:54,1.67,2.23,54.76,0.8,6757.0,27.21,1.0
2022-09-20 21:43:55,2.23,2.23,54.76,0.8,6667.0,27.2,1.0
2022-09-20 21:57:55,2.79,2.23,54.76,0.8,6757.0,27.19,1.0
2022-09-20 22:11:55,0.55,2.79,55.32,0.8,6579.0,27.19,1.0
2022-09-20 22:25:55,1.11,2.79,55.32,0.8,6667.0,27.17,1.0
2022-09-20 22:39:56,1.67,2.79,55.32,1.6,6579.0,27.16,1.0
2022-09-20 22:53:55,2.23,2.79,55.32,0.8,6667.0,27.14,1.0
2022-09-20 23:08:02,0.55,2.23,55.32,0.8,6579.0,27.13,1.0
2022-09-20 23:21:57,1.11,2.23,55.32,1.6,6579.0,27.11,1.0
2022-09-20 23:35:55,1.67,2.23,55.32,0.0,6579.0,27.09,1.0
2022-09-20 23:49:56,2.23,2.23,55.32,0.8,6667.0,27.07,1.0
2022-09-21 00:03:56,0.55,2.23,54.76,1.6,6667.0,27.05,1.0
2022-09-21 00:17:55,1.11,2.23,54.76,0.0,6667.0,27.03,1.0
2022-09-21 00:31:56,1.67,2.23,54.76,1.6,6667.0,27.0,1.0
2022-09-21 00:45:56,2.23,2.23,54.76,0.8,6667.0,26.99,1.0
2022-09-21 00:59:55,0.55,2.23,54.76,0.0,6667.0,26.96,1.0
2022-09-21 01:13:56,1.11,2.23,54.76,0.0,6579.0,26.94,1.0
2022-09-21 01:27:56,1.67,2.23,54.76,0.0,6579.0,26.92,1.0
2022-09-21 01:41:58,2.23,2.23,54.76,0.0,6579.0,26.89,1.0
2022-09-21 01:55:56,2.79,2.23,54.76,0.0,6579.0,26.87,1.0
2022-09-21 02:09:57,0.55,2.79,55.32,0.0,6579.0,26.84,1.0
2022-09-21 02:23:58,1.11,2.79,55.32,0.0,6579.0,26.81,1.0
2022-09-21 02:37:55,1.67,2.79,55.32,0.0,6579.0,26.79,1.0
2022-09-21 02:51:57,2.23,2.79,55.32,0.0,6579.0,26.77,1.0
2022-09-21 03:05:56,0.55,2.23,55.32,0.0,6579.0,26.74,1.0
2022-09-21 03:19:56,1.11,2.23,55.32,0.0,6579.0,26.72,1.0
2022-09-21 03:33:56,1.67,2.23,55.32,0.0,6579.0,26.69,1.0
2022-09-21 03:47:56,2.23,2.23,55.32,0.0,6667.0,26.67,1.0
2022-09-21 04:01:57,0.55,2.23,54.76,0.8,6667.0,26.64,1.0
2022-09-21 04:16:01,1.11,2.23,54.76,0.0,6579.0,26.62,1.0
2022-09-21 04:29:56,1.67,2.23,54.76,0.0,6579.0,26.59,1.0
2022-09-21 04:43:57,2.23,2.23,54.76,0.0,6667.0,26.56,1.0
2022-09-21 04:57:57,2.79,2.23,54.76,1.6,6579.0,26.54,1.0
2022-09-21 05:11:57,0.55,2.79,55.32,0.0,6667.0,26.52,1.0
2022-09-21 05:25:57,1.11,2.79,55.32,0.0,6667.0,26.49,1.0
2022-09-21 05:39:57,1.67,2.79,55.32,0.0,6667.0,26.47,1.0
2022-09-21 05:53:57,2.23,2.79,55.32,0.0,6579.0,26.44,2.0
2022-09-21 06:08:00,0.55,2.23,55.32,0.0,6667.0,26.42,23.0
2022-09-21 06:22:02,1.11,2.23,55.32,0.0,6579.0,26.39,576.0
2022-09-21 06:35:57,1.67,2.23,55.32,0.0,6579.0,26.37,2754.0
2022-09-21 06:49:57,2.23,2.23,55.32,0.0,6579.0,26.35,7182.0
2022-09-21 07:03:57,0.55,2.23,54.76,0.0,6494.0,26.33,15380.0
2022-09-21 07:17:57,1.11,2.23,54.76,0.0,6494.0,26.3,17368.0
2022-09-21 07:31:58,1.67,2.23,54.76,3.2,6579.0,26.3,411.0
2022-09-21 07:45:57,2.23,2.23,54.76,1.6,6494.0,26.27,384.0
2022-09-21 07:59:58,0.55,2.23,54.76,3.2,6494.0,26.26,384.0
2022-09-21 08:13:59,1.11,2.23,54.76,3.2,6579.0,26.24,384.0
2022-09-21 08:27:57,1.67,2.23,54.76,2.4,6494.0,26.23,506.0
2022-09-21 08:42:00,2.23,2.23,54.76,1.6,6494.0,26.2,7084.0
2022-09-21 08:55:58,2.79,2.23,54.76,3.2,6494.0,26.18,384.0
2022-09-21 09:09:58,0.55,2.79,55.32,2.4,6579.0,26.17,384.0
2022-09-21 09:23:58,1.11,2.79,55.32,1.6,6579.0,26.15,384.0
2022-09-21 09:52:00,2.23,2.79,55.32,4.0,6579.0,26.12,384.0
2022-09-21 10:06:10,0.55,2.23,55.32,2.4,6494.0,26.11,384.0
2022-09-21 10:35:01,1.67,2.23,55.32,5.6,6579.0,26.1,384.0
2022-09-21 10:48:58,2.23,2.23,55.32,1.6,6579.0,26.1,384.0
2022-09-21 11:02:58,0.55,2.23,54.76,3.2,6494.0,26.1,384.0
2022-09-21 11:16:58,1.11,2.23,54.76,7.2,6579.0,26.1,384.0
2022-09-21 11:30:59,1.67,2.23,54.76,4.8,6494.0,26.11,384.0
2022-09-21 11:44:59,2.23,2.23,54.76,6.4,6494.0,26.11,7864.0
2022-09-21 11:58:59,2.79,2.23,54.76,2.4,6579.0,26.13,4816.0
2022-09-21 12:12:59,0.55,2.79,55.32,1.6,6494.0,26.16,5764.0
2022-09-21 12:26:59,1.11,2.79,55.32,1.6,6494.0,26.17,11225.0
2022-09-21 13:09:01,0.55,2.23,55.32,3.2,6494.0,26.28,10443.0
2022-09-21 13:22:59,1.11,2.23,55.32,8.8,6494.0,26.31,10326.0
2022-09-21 13:36:59,1.67,2.23,55.32,8.8,6494.0,26.36,9650.0
2022-09-21 13:51:01,2.23,2.23,55.32,5.6,6494.0,26.41,10700.0
2022-09-21 14:05:02,0.55,2.23,54.76,5.6,6579.0,26.46,11205.0
2022-09-21 14:18:59,1.11,2.23,54.76,3.2,6579.0,26.51,8533.0
2022-09-21 14:32:59,1.67,2.23,54.76,5.6,6494.0,26.57,8151.0
2022-09-21 14:46:59,2.23,2.23,54.76,4.0,6667.0,26.63,8843.0
2022-09-21 15:01:04,0.55,2.23,54.76,3.2,6494.0,26.7,8398.0
2022-09-21 15:14:59,1.11,2.23,54.76,0.0,6667.0,26.76,9001.0
2022-09-21 15:29:00,1.67,2.23,54.76,4.0,6579.0,26.83,8159.0
2022-09-21 15:43:07,2.23,2.23,54.76,3.2,6579.0,26.9,9562.0
2022-09-21 15:57:00,2.79,2.23,54.76,4.8,6667.0,26.96,7165.0
2022-09-21 16:10:59,0.55,2.79,55.32,4.0,6579.0,27.03,5972.0
2022-09-21 16:24:59,1.11,2.79,55.32,5.6,6579.0,27.1,6052.0
2022-09-21 16:39:00,1.67,2.79,55.32,3.2,6579.0,27.17,5675.0
2022-09-21 16:53:01,2.23,2.79,55.32,1.6,6667.0,27.22,5697.0
2022-09-21 17:07:00,0.55,2.23,55.32,2.4,6579.0,27.29,6439.0
2022-09-21 17:21:06,1.11,2.23,55.32,8.8,6667.0,27.35,4546.0
2022-09-21 17:35:03,1.67,2.23,55.32,3.2,6667.0,27.4,4111.0
2022-09-21 17:48:59,2.23,2.23,55.32,2.4,6667.0,27.46,3098.0
2022-09-21 18:03:00,0.55,2.23,54.76,2.4,6579.0,27.51,1846.0
2022-09-21 18:17:00,1.11,2.23,54.76,0.8,6579.0,27.57,652.0
2022-09-21 18:31:01,1.67,2.23,54.76,4.8,6579.0,27.6,90.0
2022-09-21 18:45:00,2.23,2.23,54.76,4.0,6667.0,27.65,3.0
2022-09-21 18:59:01,2.79,2.23,54.76,2.4,6667.0,27.68,1.0
2022-09-21 19:13:01,0.55,2.79,55.32,1.6,6579.0,27.71,1.0
2022-09-21 19:27:02,1.11,2.79,55.32,3.2,6579.0,27.73,1.0
2022-09-21 19:41:00,1.67,2.79,55.32,0.8,6579.0,27.76,1.0
2022-09-21 19:55:01,2.23,2.79,55.32,1.6,6579.0,27.78,1.0
2022-09-21 20:09:02,0.55,2.23,55.32,4.0,6667.0,27.78,1.0
2022-09-21 20:23:01,1.11,2.23,55.32,1.6,6579.0,27.79,1.0
2022-09-21 20:37:01,1.67,2.23,55.32,0.8,6579.0,27.8,1.0
2022-09-21 20:51:01,2.23,2.23,55.32,0.0,6667.0,27.8,1.0
2022-09-21 21:05:01,0.55,2.23,54.76,2.4,6579.0,27.8,1.0
2022-09-21 21:19:01,1.11,2.23,54.76,3.2,6579.0,27.79,1.0
2022-09-21 21:33:02,1.67,2.23,54.76,2.4,6667.0,27.79,1.0
2022-09-21 21:47:02,2.23,2.23,54.76,1.6,6667.0,27.78,1.0
2022-09-21 22:01:10,0.55,2.23,54.76,0.0,6579.0,27.78,1.0
2022-09-21 22:16:02,1.11,2.23,54.76,3.2,6579.0,27.76,1.0
2022-09-21 22:30:02,1.67,2.23,54.76,2.4,6667.0,27.74,1.0
2022-09-21 22:44:01,2.23,2.23,54.76,0.8,6667.0,27.73,1.0
2022-09-21 22:58:00,2.79,2.23,54.76,1.6,6579.0,27.71,1.0
2022-09-21 23:12:01,0.55,2.79,55.32,0.8,6667.0,27.69,1.0
2022-09-21 23:25:59,1.11,2.79,55.32,2.4,6667.0,27.67,1.0
2022-09-21 23:40:00,1.67,2.79,55.32,0.8,6579.0,27.65,1.0
2022-09-21 23:54:01,2.23,2.79,55.32,0.0,6579.0,27.63,1.0
2022-09-22 00:08:01,0.55,2.23,55.32,2.4,6667.0,27.6,1.0
2022-09-22 00:22:01,1.11,2.23,55.32,0.8,6667.0,27.58,1.0
2022-09-22 00:36:01,1.67,2.23,55.32,4.0,6579.0,27.55,1.0
2022-09-22 00:50:01,2.23,2.23,55.32,2.4,6667.0,27.52,1.0
2022-09-22 01:04:03,0.55,2.23,54.76,1.6,6667.0,27.5,1.0
2022-09-22 01:18:01,1.11,2.23,54.76,0.8,6667.0,27.47,1.0
2022-09-22 01:32:01,1.67,2.23,54.76,1.6,6667.0,27.44,1.0
2022-09-22 01:46:01,2.23,2.23,54.76,0.0,6579.0,27.41,1.0
2022-09-22 02:00:02,0.55,2.23,54.76,3.2,6579.0,27.39,1.0
2022-09-22 02:14:01,1.11,2.23,54.76,1.6,6667.0,27.35,1.0
2022-09-22 02:28:01,1.67,2.23,54.76,0.8,6667.0,27.32,1.0
2022-09-22 02:42:01,2.23,2.23,54.76,1.6,6667.0,27.29,1.0
2022-09-22 02:56:03,2.79,2.23,54.76,0.0,6579.0,27.26,1.0
2022-09-22 03:10:00,0.55,2.79,55.32,3.2,6579.0,27.22,1.0
2022-09-22 03:24:02,1.11,2.79,55.32,0.0,6494.0,27.19,1.0
2022-09-22 03:38:02,1.67,2.79,55.32,0.0,6494.0,27.16,1.0
2022-09-22 03:52:02,2.23,2.79,55.32,0.0,6579.0,27.13,1.0
2022-09-22 04:06:02,0.55,2.23,54.76,0.0,6579.0,27.1,1.0
2022-09-22 04:20:02,1.11,2.23,54.76,1.6,6494.0,27.07,1.0
2022-09-22 04:34:04,1.67,2.23,54.76,0.0,6579.0,27.04,1.0
2022-09-22 04:48:04,2.23,2.23,54.76,3.2,6579.0,27.01,1.0
2022-09-22 05:02:02,0.55,2.23,54.76,4.8,6494.0,26.98,1.0
2022-09-22 05:16:03,1.11,2.23,54.76,1.6,6579.0,26.95,1.0
2022-09-22 05:30:02,1.67,2.23,54.76,3.2,6494.0,26.93,1.0
2022-09-22 05:44:02,2.23,2.23,54.76,1.6,6494.0,26.89,1.0
2022-09-22 05:58:02,2.79,2.23,54.76,1.6,6494.0,26.87,2.0
2022-09-22 06:12:02,0.55,2.79,55.32,1.6,6494.0,26.84,53.0
2022-09-22 06:26:02,1.11,2.79,55.32,2.4,6494.0,26.81,404.0
2022-09-22 06:40:04,1.67,2.79,55.32,0.8,6494.0,26.79,1515.0
2022-09-22 06:54:03,2.23,2.79,55.32,3.2,6494.0,26.76,2276.0
2022-09-22 07:08:03,0.55,2.23,55.32,2.4,6494.0,26.74,3600.0
2022-09-22 07:22:03,1.11,2.23,55.32,4.0,6579.0,26.71,6803.0
2022-09-22 07:36:03,1.67,2.23,55.32,1.6,6494.0,26.68,7923.0
2022-09-22 07:50:03,2.23,2.23,55.32,2.4,6579.0,26.66,10443.0
2022-09-22 08:04:03,0.55,2.23,54.76,3.2,6494.0,26.64,15747.0
2022-09-22 08:18:03,1.11,2.23,54.76,1.6,6579.0,26.62,9810.0
2022-09-22 08:32:05,1.67,2.23,54.76,4.8,6410.0,26.6,384.0
2022-09-22 08:46:04,2.23,2.23,54.76,3.2,6410.0,26.59,384.0
2022-09-22 09:00:03,0.55,2.23,54.76,0.0,6410.0,26.57,384.0
2022-09-22 09:14:03,1.11,2.23,54.76,3.2,6410.0,26.55,598.0
2022-09-22 09:28:03,1.67,2.23,54.76,2.4,6410.0,26.53,384.0
2022-09-22 09:42:03,2.23,2.23,54.76,3.2,6410.0,26.51,384.0
2022-09-22 09:56:04,2.79,2.23,54.76,3.2,6410.0,26.49,877.0
2022-09-22 10:10:03,0.55,2.79,55.32,4.0,6410.0,26.49,4060.0
2022-09-22 10:24:06,1.11,2.79,55.32,3.2,6410.0,26.47,384.0
2022-09-22 10:38:04,1.67,2.79,55.32,2.4,6494.0,26.46,3832.0
2022-09-22 10:52:04,2.23,2.79,55.32,2.4,6410.0,26.45,5928.0
2022-09-22 11:06:04,0.55,2.23,54.76,4.0,6410.0,26.45,384.0
2022-09-22 11:20:04,1.11,2.23,54.76,1.6,6494.0,26.45,384.0
2022-09-22 11:34:04,1.67,2.23,54.76,2.4,6410.0,26.45,13401.0
2022-09-22 11:48:05,2.23,2.23,54.76,4.0,6410.0,26.46,4733.0
2022-09-22 12:02:07,0.55,2.23,54.76,4.0,6410.0,26.47,7510.0
2022-09-22 12:16:05,1.11,2.23,54.76,4.0,6410.0,26.49,6924.0
2022-09-22 12:30:06,1.67,2.23,54.76,6.4,6494.0,26.5,10197.0
2022-09-22 12:44:14,2.23,2.23,54.76,8.0,6410.0,26.52,6974.0
2022-09-22 13:13:04,0.55,2.79,55.32,2.4,6494.0,26.57,15319.0
2022-09-22 13:41:08,1.67,2.79,55.32,2.4,6410.0,26.63,11538.0
2022-09-22 14:09:06,0.55,2.23,55.32,4.0,6494.0,26.71,11878.0
2022-09-22 14:23:03,1.11,2.23,55.32,5.6,6410.0,26.75,8305.0
2022-09-22 14:51:04,2.23,2.23,55.32,4.0,6410.0,26.86,11859.0
2022-09-22 15:05:06,0.55,2.23,54.76,4.8,6410.0,26.9,9935.0
2022-09-22 15:19:06,1.11,2.23,54.76,2.4,6410.0,26.95,11399.0
2022-09-22 15:33:05,1.67,2.23,54.76,5.6,6410.0,27.0,10441.0
2022-09-22 15:47:05,2.23,2.23,54.76,2.4,6410.0,27.06,10680.0
2022-09-22 16:01:07,0.55,2.23,54.76,6.4,6494.0,27.12,9806.0
2022-09-22 16:15:05,1.11,2.23,54.76,1.6,6494.0,27.17,9739.0
2022-09-22 16:29:06,1.67,2.23,54.76,3.2,6410.0,27.23,8202.0
2022-09-22 16:43:07,2.23,2.23,54.76,2.4,6579.0,27.28,7415.0
2022-09-22 16:57:06,2.79,2.23,54.76,2.4,6579.0,27.32,6708.0
2022-09-22 17:11:06,0.55,2.79,55.32,1.6,6579.0,27.38,6160.0
2022-09-22 17:25:06,1.11,2.79,55.32,3.2,6494.0,27.42,5172.0
2022-09-22 17:39:06,1.67,2.79,55.32,3.2,6494.0,27.46,3670.0
2022-09-22 17:53:07,2.23,2.79,55.32,1.6,6494.0,27.51,2256.0
2022-09-22 18:07:06,0.55,2.23,54.76,2.4,6494.0,27.54,1094.0
2022-09-22 18:21:06,1.11,2.23,54.76,4.0,6579.0,27.58,313.0
2022-09-22 18:35:06,1.67,2.23,54.76,2.4,6494.0,27.61,24.0
2022-09-22 18:49:07,2.23,2.23,54.76,1.6,6494.0,27.64,2.0
2022-09-22 19:03:05,0.55,2.23,54.76,1.6,6579.0,27.66,1.0
2022-09-22 19:17:06,1.11,2.23,54.76,2.4,6579.0,27.69,1.0
2022-09-22 19:31:06,1.67,2.23,54.76,1.6,6494.0,27.71,1.0
2022-09-22 19:45:06,2.23,2.23,54.76,4.0,6494.0,27.72,1.0
2022-09-22 19:59:06,2.79,2.23,54.76,1.6,6494.0,27.73,1.0
2022-09-22 20:13:06,0.55,2.79,55.32,2.4,6494.0,27.74,1.0
2022-09-22 20:27:08,1.11,2.79,55.32,0.0,6494.0,27.75,1.0
2022-09-22 20:41:06,1.67,2.79,55.32,0.0,6494.0,27.75,1.0
2022-09-22 20:55:06,2.23,2.79,55.32,0.0,6494.0,27.75,1.0
2022-09-22 21:09:07,0.55,2.23,55.32,1.6,6494.0,27.75,1.0
2022-09-22 21:23:07,1.11,2.23,55.32,0.8,6410.0,27.74,1.0
2022-09-22 21:37:08,1.67,2.23,55.32,1.6,6494.0,27.73,1.0
2022-09-22 21:51:09,2.23,2.23,55.32,0.0,6410.0,27.72,1.0
2022-09-22 22:05:07,0.55,2.23,54.76,1.6,6410.0,27.71,1.0
2022-09-22 22:19:07,1.11,2.23,54.76,0.0,6410.0,27.7,1.0
2022-09-22 22:33:08,1.67,2.23,54.76,1.6,6410.0,27.69,1.0
2022-09-22 22:47:09,2.23,2.23,54.76,3.2,6410.0,27.67,1.0
2022-09-22 23:01:07,0.55,2.23,54.76,0.0,6494.0,27.65,1.0
2022-09-22 23:15:07,1.11,2.23,54.76,1.6,6410.0,27.63,1.0
2022-09-22 23:29:11,1.67,2.23,54.76,2.4,6494.0,27.61,1.0
2022-09-22 23:44:08,2.23,2.23,54.76,2.4,6410.0,27.58,1.0
2022-09-22 23:58:06,2.79,2.23,54.76,0.8,6410.0,27.56,1.0
2022-09-23 00:12:08,0.55,2.79,55.32,2.4,6410.0,27.54,1.0
2022-09-23 00:26:09,1.11,2.79,55.32,2.4,6410.0,27.52,1.0
2022-09-23 00:40:08,1.67,2.79,55.32,4.0,6410.0,27.49,1.0
2022-09-23 00:54:10,2.23,2.79,55.32,1.6,6410.0,27.46,1.0
2022-09-23 01:09:08,0.55,2.23,55.32,3.2,6410.0,27.44,1.0
2022-09-23 01:23:08,1.11,2.23,55.32,0.0,6410.0,27.41,1.0
2022-09-23 01:37:07,1.67,2.23,55.32,1.6,6494.0,27.39,1.0
2022-09-23 01:51:07,2.23,2.23,55.32,3.2,6410.0,27.36,1.0
2022-09-23 02:05:07,0.55,2.23,54.76,0.8,6410.0,27.33,1.0
2022-09-23 02:19:07,1.11,2.23,54.76,0.0,6329.0,27.31,1.0
2022-09-23 02:33:09,1.67,2.23,54.76,4.8,6329.0,27.28,1.0
2022-09-23 02:47:08,2.23,2.23,54.76,2.4,6329.0,27.25,1.0
2022-09-23 03:01:08,0.55,2.23,54.76,0.8,6329.0,27.22,1.0
2022-09-23 03:15:08,1.11,2.23,54.76,3.2,6329.0,27.19,1.0
2022-09-23 03:29:08,1.67,2.23,54.76,2.4,6410.0,27.17,1.0
2022-09-23 03:43:08,2.23,2.23,54.76,0.8,6329.0,27.14,1.0
2022-09-23 03:57:10,2.79,2.23,54.76,2.4,6410.0,27.12,1.0
2022-09-23 04:12:08,0.55,2.79,55.32,1.6,6329.0,27.08,1.0
2022-09-23 04:26:08,1.11,2.79,55.32,1.6,6329.0,27.06,1.0
2022-09-23 04:40:10,1.67,2.79,55.32,1.6,6329.0,27.03,1.0
2022-09-23 04:55:08,2.23,2.79,55.32,0.0,6329.0,27.0,1.0
2022-09-23 05:09:08,0.55,2.23,54.76,0.8,6250.0,26.98,1.0
2022-09-23 05:23:08,1.11,2.23,54.76,0.8,6250.0,26.95,1.0
2022-09-23 05:37:10,1.67,2.23,54.76,0.0,6250.0,26.93,1.0
2022-09-23 05:52:08,2.23,2.23,54.76,0.8,6250.0,26.9,1.0
2022-09-23 06:06:09,0.55,2.23,54.76,0.0,6250.0,26.87,33.0
2022-09-23 06:20:10,1.11,2.23,54.76,0.0,6250.0,26.85,513.0
2022-09-23 06:35:10,1.67,2.23,54.76,1.6,6250.0,26.82,1765.0
2022-09-23 06:50:09,2.23,2.23,54.76,0.8,6250.0,26.8,3860.0
2022-09-23 07:04:12,0.55,2.23,54.76,2.4,6250.0,26.78,6842.0
2022-09-23 07:19:10,1.11,2.23,54.76,3.2,6250.0,26.75,6807.0
2022-09-23 07:34:09,1.67,2.23,54.76,5.6,6250.0,26.73,13595.0
2022-09-23 07:48:09,2.23,2.23,54.76,2.4,6250.0,26.71,16085.0
2022-09-23 08:02:09,0.55,2.23,54.76,4.0,6173.0,26.69,384.0
2022-09-23 08:16:11,1.11,2.23,54.76,1.6,6173.0,26.68,384.0
2022-09-23 08:31:09,1.67,2.23,54.76,2.4,6173.0,26.66,384.0
