,pm1,pm2,pm3,am,sm,st,lum,day,Month,year,hour,min
9979,2.23,2.23,51.4,1.6,6024.0,26.83,1.0,1,10,2022,3,12
9980,0.55,2.23,51.4,3.2,6024.0,26.82,1.0,1,10,2022,4,3
9981,1.11,2.23,51.4,1.6,6024.0,26.81,1.0,1,10,2022,4,6
9982,1.67,2.23,51.4,0.8,6024.0,26.81,1.0,1,10,2022,4,9
9983,2.23,2.23,51.4,0.0,6024.0,26.79,1.0,1,10,2022,4,12
9984,0.55,2.23,51.4,1.6,6024.0,26.78,1.0,1,10,2022,5,3
9985,1.11,2.23,51.4,3.2,5952.0,26.77,1.0,1,10,2022,5,6
9986,1.67,2.23,51.4,0.8,5952.0,26.76,1.0,1,10,2022,5,9
9987,2.23,2.23,51.4,1.6,5952.0,26.74,3.0,1,10,2022,5,12
9988,0.55,2.23,51.4,3.2,6024.0,26.74,87.0,1,10,2022,6,3
9989,1.11,2.23,51.4,0.8,5952.0,26.73,664.0,1,10,2022,6,6
9990,1.67,2.23,51.4,0.0,6024.0,26.72,2708.0,1,10,2022,6,9
9991,2.23,2.23,51.4,0.0,5952.0,26.7,7456.0,1,10,2022,6,12
9992,0.55,2.23,51.4,0.8,6024.0,26.69,6726.0,1,10,2022,7,3
9993,1.11,2.23,51.4,2.4,6024.0,26.68,10478.0,1,10,2022,7,6
9994,1.67,2.23,51.4,2.4,6024.0,26.68,16879.0,1,10,2022,7,9
9995,2.23,2.23,51.4,2.4,5952.0,26.67,16996.0,1,10,2022,7,12
9996,0.55,2.23,51.4,0.8,6024.0,26.66,10185.0,1,10,2022,8,3
9997,1.11,2.23,51.4,3.2,6024.0,26.65,12039.0,1,10,2022,8,6
9998,1.67,2.23,51.4,4.8,5952.0,26.63,384.0,1,10,2022,8,9
9999,2.23,2.23,51.4,1.6,6024.0,26.62,384.0,1,10,2022,8,12
10000,0.55,2.23,51.4,3.2,6024.0,26.62,3167.0,1,10,2022,9,3
10001,1.11,2.23,51.4,5.6,5952.0,26.62,384.0,1,10,2022,9,6
10002,1.67,2.23,51.4,4.0,6024.0,26.62,384.0,1,10,2022,9,9
10003,2.23,2.23,51.4,2.4,5952.0,26.61,384.0,1,10,2022,9,12
10004,1.67,2.23,51.4,4.8,6024.0,26.6,3501.0,1,10,2022,10,9
10005,2.23,2.23,51.4,3.2,6024.0,26.6,384.0,1,10,2022,10,12
10006,1.11,2.23,51.4,2.4,6024.0,26.62,384.0,1,10,2022,11,6
10007,1.67,2.23,51.4,1.6,5952.0,26.62,11376.0,1,10,2022,11,9
10008,2.23,2.23,51.4,3.2,6024.0,26.64,6513.0,1,10,2022,11,12
10009,0.55,2.23,51.4,1.6,6024.0,26.66,6833.0,1,10,2022,12,3
10010,1.11,2.23,51.4,7.2,6024.0,26.67,13959.0,1,10,2022,12,6
10011,2.23,2.23,51.4,1.6,6098.0,26.74,2507.0,1,10,2022,12,12
10012,0.55,2.23,51.4,3.2,6098.0,26.78,590.0,1,10,2022,13,3
10013,1.11,2.23,51.4,6.4,5952.0,26.81,2915.0,1,10,2022,13,6
10014,2.23,2.23,51.4,2.4,6098.0,26.88,14371.0,1,10,2022,13,12
10015,0.55,2.23,51.4,4.0,6098.0,26.92,15533.0,1,10,2022,14,3
10016,1.11,2.23,51.4,2.4,6098.0,26.96,4174.0,1,10,2022,14,6
10017,1.67,2.23,51.4,3.2,6173.0,27.17,2939.0,1,10,2022,14,9
10018,2.23,2.23,51.4,0.0,6173.0,27.32,4423.0,1,10,2022,14,12
10019,0.55,2.23,51.4,0.8,6098.0,27.36,4386.0,1,10,2022,15,3
10020,1.11,2.23,51.4,1.6,6098.0,27.38,7045.0,1,10,2022,15,6
10021,1.67,2.23,51.4,2.4,6098.0,27.39,9989.0,1,10,2022,15,9
10022,2.23,2.23,51.4,2.4,6024.0,27.41,11447.0,1,10,2022,15,12
10023,0.55,2.23,51.4,2.4,6024.0,27.43,10695.0,1,10,2022,16,3
10024,1.11,2.23,51.4,0.8,6098.0,27.44,9399.0,1,10,2022,16,6
10025,1.67,2.23,51.4,5.6,6173.0,27.45,2389.0,1,10,2022,16,9
10026,2.23,2.23,51.4,2.4,6098.0,27.5,1760.0,1,10,2022,16,12
10027,0.55,2.23,51.4,3.2,6173.0,27.58,5492.0,1,10,2022,17,3
10028,1.11,2.23,51.4,0.8,6173.0,27.6,3298.0,1,10,2022,17,6
10029,1.67,2.23,51.4,2.4,6173.0,27.63,1949.0,1,10,2022,17,9
10030,2.23,2.23,51.4,7.2,6173.0,27.65,992.0,1,10,2022,17,12
10031,0.55,2.23,51.4,2.4,6024.0,27.67,245.0,1,10,2022,18,3
10032,1.11,2.23,51.4,3.2,6024.0,27.66,23.0,1,10,2022,18,6
10033,1.67,2.23,51.4,0.0,6098.0,27.66,2.0,1,10,2022,18,9
10034,2.23,2.23,51.4,1.6,6098.0,27.65,1.0,1,10,2022,18,12
10035,0.55,2.23,51.4,0.0,6098.0,27.64,1.0,1,10,2022,19,3
10036,1.11,2.23,51.4,4.0,6098.0,27.63,1.0,1,10,2022,19,6
10037,1.67,2.23,51.4,2.4,6024.0,27.61,1.0,1,10,2022,19,9
10038,2.23,2.23,51.4,1.6,6024.0,27.6,1.0,1,10,2022,19,12
10039,0.55,2.23,51.4,0.0,6098.0,27.58,1.0,1,10,2022,20,3
10040,1.11,2.23,51.4,0.0,6098.0,27.58,1.0,1,10,2022,20,6
10041,1.67,2.23,51.4,0.0,6098.0,27.56,1.0,1,10,2022,20,9
10042,2.23,2.23,51.4,0.8,6024.0,27.54,1.0,1,10,2022,20,12
10043,0.55,2.23,51.4,1.6,6098.0,27.53,1.0,1,10,2022,21,3
10044,1.11,2.23,51.4,0.0,6098.0,27.52,1.0,1,10,2022,21,6
10045,1.67,2.23,51.4,0.0,6024.0,27.5,1.0,1,10,2022,21,9
10046,2.23,2.23,51.4,0.0,6098.0,27.48,1.0,1,10,2022,21,12
10047,0.55,2.23,51.4,1.6,6098.0,27.47,1.0,1,10,2022,22,3
10048,1.11,2.23,51.4,0.0,6098.0,27.45,1.0,1,10,2022,22,6
10049,1.67,2.23,51.4,0.0,6098.0,27.44,1.0,1,10,2022,22,9
10050,2.23,2.23,51.4,0.0,6098.0,27.42,1.0,1,10,2022,22,12
10051,0.55,2.23,51.4,0.0,6098.0,27.4,1.0,1,10,2022,23,3
10052,1.11,2.23,51.4,0.0,6098.0,27.39,1.0,1,10,2022,23,6
10053,1.67,2.23,51.4,1.6,6098.0,27.37,1.0,1,10,2022,23,9
10054,2.23,2.23,51.4,0.8,6098.0,27.35,1.0,1,10,2022,23,12
10055,0.55,2.23,51.4,0.8,6098.0,27.33,1.0,2,10,2022,0,3
10056,1.11,2.23,51.4,0.0,6098.0,27.32,1.0,2,10,2022,0,6
10057,1.67,2.23,51.4,2.4,6098.0,27.3,1.0,2,10,2022,0,9
10058,2.23,2.23,51.4,1.6,6098.0,27.28,1.0,2,10,2022,0,12
10059,0.55,2.23,51.4,1.6,6098.0,27.26,1.0,2,10,2022,1,3
10060,1.11,2.23,51.4,0.8,6098.0,27.25,1.0,2,10,2022,1,6
10061,1.67,2.23,51.4,0.0,6098.0,27.23,1.0,2,10,2022,1,9
10062,2.23,2.23,51.4,0.0,6098.0,27.21,1.0,2,10,2022,1,12
10063,0.55,2.23,51.4,1.6,6098.0,27.19,1.0,2,10,2022,2,3
10064,1.11,2.23,51.4,0.0,6024.0,27.18,1.0,2,10,2022,2,6
10065,1.67,2.23,51.4,0.0,6024.0,27.16,1.0,2,10,2022,2,9
10066,2.23,2.23,51.4,0.0,5952.0,27.13,1.0,2,10,2022,2,12
10067,0.55,2.23,51.4,0.8,6098.0,27.12,1.0,2,10,2022,3,3
10068,1.11,2.23,51.4,0.0,6024.0,27.1,1.0,2,10,2022,3,6
10069,1.67,2.23,51.4,0.0,6098.0,27.08,1.0,2,10,2022,3,9
10070,2.23,2.23,51.4,0.0,6024.0,27.06,1.0,2,10,2022,3,12
10071,0.55,2.23,51.4,0.0,6024.0,27.05,1.0,2,10,2022,4,3
10072,1.11,2.23,51.4,0.0,6098.0,27.03,1.0,2,10,2022,4,6
10073,1.67,2.23,51.4,0.0,6098.0,27.01,1.0,2,10,2022,4,9
10074,2.23,2.23,51.4,0.8,6024.0,27.0,1.0,2,10,2022,4,12
10075,0.55,2.23,51.4,0.8,6024.0,26.97,1.0,2,10,2022,5,3
10076,1.11,2.23,51.4,1.6,5952.0,26.95,1.0,2,10,2022,5,6
10077,1.67,2.23,51.4,0.0,5952.0,26.94,1.0,2,10,2022,5,9
10078,2.23,2.23,51.4,0.8,6024.0,26.92,3.0,2,10,2022,5,12
10079,0.55,2.23,51.4,0.8,5952.0,26.9,103.0,2,10,2022,6,3
10080,1.11,2.23,51.4,0.8,5952.0,26.88,707.0,2,10,2022,6,6
10081,1.67,2.23,51.4,0.0,6024.0,26.86,2377.0,2,10,2022,6,9
10082,2.23,2.23,51.4,2.4,5952.0,26.84,7389.0,2,10,2022,6,12
10083,0.55,2.23,51.4,0.8,6024.0,26.82,12351.0,2,10,2022,7,3
10084,1.11,2.23,51.4,1.6,6024.0,26.81,14323.0,2,10,2022,7,6
10085,1.67,2.23,51.4,0.8,6024.0,26.79,10277.0,2,10,2022,7,9
10086,2.23,2.23,51.4,0.0,5952.0,26.77,1432.0,2,10,2022,7,12
10087,0.55,2.23,51.4,1.6,5952.0,26.76,481.0,2,10,2022,8,3
10088,1.11,2.23,51.4,1.6,6024.0,26.74,905.0,2,10,2022,8,6
10089,1.67,2.23,51.4,0.8,5952.0,26.74,384.0,2,10,2022,8,9
10090,0.55,2.23,51.4,2.4,5952.0,26.7,4016.0,2,10,2022,9,3
10091,1.11,2.23,51.4,1.6,6024.0,26.69,384.0,2,10,2022,9,6
10092,1.67,2.23,51.4,2.4,6024.0,26.68,384.0,2,10,2022,9,9
10093,0.55,1.67,50.85,5.6,6024.0,26.66,7737.0,2,10,2022,9,12
10094,1.67,1.67,50.85,1.6,5952.0,26.65,6546.0,2,10,2022,10,7
10095,2.23,1.67,50.85,1.6,6024.0,26.64,9086.0,2,10,2022,10,10
10096,0.55,2.23,50.85,5.6,6024.0,26.64,384.0,2,10,2022,11,1
10097,1.67,2.23,50.85,1.6,6024.0,26.65,384.0,2,10,2022,11,7
10098,2.23,2.23,50.85,2.4,6024.0,26.66,3161.0,2,10,2022,11,10
10099,0.55,2.23,50.85,3.2,6098.0,26.68,3859.0,2,10,2022,12,1
10100,1.67,2.23,50.85,5.6,6098.0,26.7,16304.0,2,10,2022,12,7
10101,2.23,2.23,50.85,3.2,6098.0,26.73,10425.0,2,10,2022,12,10
10102,0.55,2.23,50.85,2.4,6098.0,26.74,3532.0,2,10,2022,13,1
10103,2.23,2.23,50.85,2.4,6098.0,26.86,10183.0,2,10,2022,13,10
10104,0.55,2.23,50.85,4.8,6098.0,26.89,9063.0,2,10,2022,14,1
10105,1.67,2.23,50.85,1.6,6098.0,26.98,11195.0,2,10,2022,14,7
10106,2.23,2.23,50.85,3.2,6098.0,27.02,7040.0,2,10,2022,14,10
10107,0.55,2.23,50.85,3.2,6098.0,27.06,6512.0,2,10,2022,15,1
10108,1.67,2.23,50.85,4.0,6098.0,27.17,13529.0,2,10,2022,15,7
10109,2.23,2.23,50.85,7.2,6173.0,27.21,7080.0,2,10,2022,15,10
10110,0.55,2.23,50.85,6.4,6098.0,27.26,7426.0,2,10,2022,16,1
10111,1.11,2.23,50.85,2.4,6173.0,27.31,4766.0,2,10,2022,16,4
10112,1.67,2.23,50.85,1.6,6173.0,27.39,3583.0,2,10,2022,16,7
10113,2.23,2.23,50.85,1.6,6250.0,28.11,2622.0,2,10,2022,16,10
10114,0.55,2.23,50.85,2.4,6250.0,28.08,5041.0,2,10,2022,17,1
10115,1.11,2.23,50.85,3.2,6250.0,28.1,3659.0,2,10,2022,17,4
10116,1.67,2.23,50.85,0.8,6250.0,28.1,2912.0,2,10,2022,17,7
10117,2.23,2.23,50.85,0.8,6250.0,28.07,1087.0,2,10,2022,17,10
10118,0.55,2.23,50.85,1.6,6250.0,28.03,370.0,2,10,2022,18,1
10119,1.11,2.23,50.85,4.0,6250.0,27.91,7.0,2,10,2022,18,4
10120,1.67,2.23,50.85,3.2,6250.0,27.37,1.0,2,10,2022,18,7
10121,2.23,2.23,50.85,0.0,6250.0,26.94,1.0,2,10,2022,18,10
10122,0.55,2.23,50.85,0.0,6250.0,26.74,1.0,2,10,2022,19,1
10123,1.11,2.23,50.85,0.8,6250.0,26.66,1.0,2,10,2022,19,4
10124,1.67,2.23,50.85,0.0,6250.0,26.62,1.0,2,10,2022,19,7
10125,2.23,2.23,50.85,0.0,6250.0,26.57,1.0,2,10,2022,19,10
10126,0.55,2.23,50.85,0.0,6250.0,26.51,1.0,2,10,2022,20,1
10127,1.11,2.23,50.85,1.6,6250.0,26.44,1.0,2,10,2022,20,4
10128,1.67,2.23,50.85,5.6,6250.0,26.38,1.0,2,10,2022,20,7
10129,2.23,2.23,50.85,0.0,6098.0,26.32,1.0,2,10,2022,20,10
10130,0.55,2.23,50.85,0.8,6173.0,26.27,1.0,2,10,2022,21,1
10131,1.11,2.23,50.85,4.0,6173.0,26.24,1.0,2,10,2022,21,4
10132,1.67,2.23,50.85,0.8,6173.0,26.27,1.0,2,10,2022,21,7
10133,2.23,2.23,50.85,3.2,6173.0,26.34,1.0,2,10,2022,21,10
10134,0.55,2.23,50.85,1.6,6173.0,26.53,1.0,2,10,2022,22,1
10135,1.11,2.23,50.85,0.0,6173.0,26.68,1.0,2,10,2022,22,4
10136,1.67,2.23,50.85,0.0,6173.0,26.79,1.0,2,10,2022,22,7
10137,2.23,2.23,50.85,0.0,6173.0,26.86,1.0,2,10,2022,22,10
10138,0.55,2.23,50.85,0.0,6173.0,26.9,1.0,2,10,2022,23,1
10139,1.11,2.23,50.85,0.8,6098.0,26.94,1.0,2,10,2022,23,4
10140,1.67,2.23,50.85,1.6,6173.0,26.96,1.0,2,10,2022,23,7
10141,2.23,2.23,50.85,0.0,6173.0,26.99,1.0,2,10,2022,23,10
10142,0.55,2.23,50.85,0.0,6173.0,27.0,1.0,3,10,2022,0,1
10143,1.11,2.23,50.85,0.0,6173.0,27.01,1.0,3,10,2022,0,4
10144,1.67,2.23,50.85,0.8,6173.0,27.02,1.0,3,10,2022,0,7
10145,2.23,2.23,50.85,0.0,6173.0,27.03,1.0,3,10,2022,0,10
10146,0.55,2.23,50.85,1.6,6173.0,27.03,1.0,3,10,2022,1,1
10147,1.11,2.23,50.85,0.0,6173.0,27.03,1.0,3,10,2022,1,4
10148,1.67,2.23,50.85,3.2,6173.0,27.03,1.0,3,10,2022,1,7
10149,2.23,2.23,50.85,0.8,6173.0,27.02,1.0,3,10,2022,1,10
10150,0.55,2.23,50.85,0.8,6173.0,27.02,1.0,3,10,2022,2,1
10151,1.11,2.23,50.85,0.0,6173.0,27.01,1.0,3,10,2022,2,4
10152,1.67,2.23,50.85,0.0,6173.0,27.0,1.0,3,10,2022,2,7
10153,2.23,2.23,50.85,0.0,6173.0,27.0,1.0,3,10,2022,2,10
10154,0.55,2.23,50.85,0.0,6173.0,26.99,1.0,3,10,2022,3,1
10155,1.11,2.23,50.85,0.0,6173.0,26.98,1.0,3,10,2022,3,4
10156,1.67,2.23,50.85,0.8,6098.0,26.97,1.0,3,10,2022,3,7
10157,2.23,2.23,50.85,1.6,6173.0,26.95,1.0,3,10,2022,3,10
10158,0.55,2.23,50.85,1.6,6098.0,26.94,1.0,3,10,2022,4,1
10159,1.11,2.23,50.85,0.8,6173.0,26.93,1.0,3,10,2022,4,4
10160,1.67,2.23,50.85,0.0,6173.0,26.92,1.0,3,10,2022,4,7
10161,2.23,2.23,50.85,0.0,6173.0,26.9,1.0,3,10,2022,4,10
10162,0.55,2.23,50.85,0.0,6173.0,26.88,1.0,3,10,2022,5,1
10163,1.11,2.23,50.85,0.8,6098.0,26.87,1.0,3,10,2022,5,4
10164,1.67,2.23,50.85,0.0,6173.0,26.86,1.0,3,10,2022,5,7
10165,2.23,2.23,50.85,0.0,6098.0,26.84,1.0,3,10,2022,5,10
10166,0.55,2.23,50.85,0.0,6173.0,26.82,9.0,3,10,2022,6,1
10167,1.11,2.23,50.85,0.0,6173.0,26.81,238.0,3,10,2022,6,4
10168,1.67,2.23,50.85,0.0,6173.0,26.79,1147.0,3,10,2022,6,7
10169,2.23,2.23,50.85,0.0,6173.0,26.77,3567.0,3,10,2022,6,10
10170,0.55,2.23,50.85,0.0,6024.0,26.76,6294.0,3,10,2022,7,1
10171,1.11,2.23,50.85,0.8,6024.0,26.74,15506.0,3,10,2022,7,4
10172,1.67,2.23,50.85,1.6,6024.0,26.74,6951.0,3,10,2022,7,7
10173,2.23,2.23,50.85,3.2,6024.0,26.72,384.0,3,10,2022,7,10
10174,0.55,2.23,50.85,2.4,6098.0,26.71,384.0,3,10,2022,8,1
10175,1.67,2.23,50.85,0.8,6098.0,26.68,384.0,3,10,2022,8,7
10176,2.23,2.23,50.85,0.8,6098.0,26.66,384.0,3,10,2022,8,10
10177,0.55,2.23,51.4,4.8,6098.0,26.65,384.0,3,10,2022,9,1
10178,1.11,2.23,51.4,1.6,6098.0,26.63,384.0,3,10,2022,9,4
10179,1.67,2.23,51.4,2.4,6098.0,26.62,384.0,3,10,2022,9,7
10180,2.23,2.23,51.4,3.2,6024.0,26.6,384.0,3,10,2022,9,10
10181,0.55,2.23,51.4,3.2,6098.0,26.59,455.0,3,10,2022,10,1
10182,1.11,2.23,51.4,2.4,6098.0,26.58,1621.0,3,10,2022,10,4
10183,1.67,2.23,51.4,2.4,6024.0,26.57,384.0,3,10,2022,10,7
10184,2.23,2.23,51.4,7.2,6098.0,26.57,384.0,3,10,2022,10,10
10185,0.55,2.23,51.4,4.0,6098.0,26.57,527.0,3,10,2022,11,1
10186,1.11,2.23,51.4,1.6,6098.0,26.57,384.0,3,10,2022,11,4
10187,1.67,2.23,51.4,3.2,6024.0,26.58,13893.0,3,10,2022,11,7
10188,2.23,2.23,51.4,4.8,6098.0,26.59,2647.0,3,10,2022,11,10
10189,1.11,2.23,51.4,1.6,6098.0,26.62,2911.0,3,10,2022,12,4
10190,1.67,2.23,51.4,1.6,6024.0,26.65,3754.0,3,10,2022,12,7
10191,0.55,2.23,51.4,3.2,6098.0,26.7,15826.0,3,10,2022,13,1
10192,1.11,2.23,51.4,2.4,6024.0,26.74,15875.0,3,10,2022,13,4
10193,1.67,2.23,51.4,4.0,6173.0,26.77,12170.0,3,10,2022,13,7
10194,2.23,2.23,51.4,1.6,6173.0,26.82,5052.0,3,10,2022,13,10
10195,1.67,2.23,51.4,4.0,6173.0,26.96,11114.0,3,10,2022,14,8
10196,2.23,2.23,51.4,3.2,6173.0,27.01,13329.0,3,10,2022,14,11
10197,0.55,2.23,51.4,1.6,6098.0,27.06,10489.0,3,10,2022,15,2
10198,1.11,2.23,51.4,0.8,6173.0,27.12,11023.0,3,10,2022,15,5
10199,1.67,2.23,51.4,4.0,6098.0,27.17,11529.0,3,10,2022,15,8
10200,2.23,2.23,51.4,0.8,6173.0,27.22,11446.0,3,10,2022,15,11
10201,1.11,2.23,51.4,0.0,6173.0,27.33,9928.0,3,10,2022,16,5
10202,1.67,2.23,51.4,0.8,6250.0,27.38,8363.0,3,10,2022,16,8
10203,2.23,2.23,51.4,0.0,6173.0,27.41,4979.0,3,10,2022,16,11
10204,0.55,2.23,51.4,0.8,6250.0,27.46,3920.0,3,10,2022,17,2
10205,1.11,2.23,51.4,2.4,6250.0,27.51,2183.0,3,10,2022,17,5
10206,1.67,2.23,51.4,1.6,6250.0,27.55,2424.0,3,10,2022,17,8
10207,2.23,2.23,51.4,2.4,6250.0,27.59,1526.0,3,10,2022,17,11
10208,0.55,2.23,51.4,1.6,6250.0,27.64,530.0,3,10,2022,18,2
10209,1.11,2.23,51.4,2.4,6250.0,27.67,63.0,3,10,2022,18,5
10210,1.67,2.23,51.4,0.0,6250.0,27.71,1.0,3,10,2022,18,8
10211,2.23,2.23,51.4,1.6,6250.0,27.74,1.0,3,10,2022,18,11
10212,0.55,2.23,51.4,1.6,6250.0,27.77,1.0,3,10,2022,19,2
10213,1.11,2.23,51.4,4.0,6250.0,27.79,1.0,3,10,2022,19,5
10214,1.67,2.23,51.4,4.0,6250.0,27.81,1.0,3,10,2022,19,8
10215,2.23,2.23,51.4,0.0,6250.0,27.83,1.0,3,10,2022,19,11
10216,0.55,2.23,51.4,0.0,6250.0,27.84,1.0,3,10,2022,20,2
10217,1.11,2.23,51.4,0.0,6250.0,27.85,1.0,3,10,2022,20,5
10218,1.67,2.23,51.4,0.8,6250.0,27.85,1.0,3,10,2022,20,8
10219,2.23,2.23,51.4,1.6,6250.0,27.86,1.0,3,10,2022,20,11
10220,0.55,2.23,51.4,0.8,6250.0,27.86,1.0,3,10,2022,21,2
10221,1.11,2.23,51.4,0.0,6250.0,27.85,1.0,3,10,2022,21,5
10222,1.67,2.23,51.4,0.0,6250.0,27.85,1.0,3,10,2022,21,9
10223,2.23,2.23,51.4,0.8,6250.0,27.84,1.0,3,10,2022,21,12
10224,0.55,2.23,51.4,0.8,6250.0,27.84,1.0,3,10,2022,22,3
10225,1.11,2.23,51.4,0.0,6250.0,27.83,1.0,3,10,2022,22,6
10226,1.67,2.23,51.4,0.8,6250.0,27.81,1.0,3,10,2022,22,9
10227,2.23,2.23,51.4,0.0,6250.0,27.8,1.0,3,10,2022,22,12
10228,0.55,2.23,51.4,0.0,6250.0,27.78,1.0,3,10,2022,23,3
10229,1.11,2.23,51.4,0.0,6250.0,27.77,1.0,3,10,2022,23,6
10230,1.67,2.23,51.4,0.0,6250.0,27.75,1.0,3,10,2022,23,9
10231,2.23,2.23,51.4,0.0,6250.0,27.73,1.0,3,10,2022,23,12
10232,0.55,2.23,51.4,0.8,6250.0,27.71,1.0,4,10,2022,0,3
10233,1.11,2.23,51.4,0.0,6250.0,27.7,1.0,4,10,2022,0,6
10234,1.67,2.23,51.4,0.0,6250.0,27.67,1.0,4,10,2022,0,9
10235,0.55,1.67,50.85,0.0,6250.0,27.65,1.0,4,10,2022,1,1
10236,1.11,1.67,50.85,0.0,6250.0,27.63,1.0,4,10,2022,1,4
10237,1.67,1.67,50.85,0.0,6250.0,27.6,1.0,4,10,2022,1,7
10238,2.23,1.67,50.85,1.6,6250.0,27.58,1.0,4,10,2022,1,10
10239,0.55,2.23,50.85,0.0,6250.0,27.56,1.0,4,10,2022,2,1
10240,1.11,2.23,50.85,0.0,6250.0,27.54,1.0,4,10,2022,2,4
10241,1.67,2.23,50.85,0.0,6250.0,27.52,1.0,4,10,2022,2,7
10242,2.23,2.23,50.85,0.0,6250.0,27.49,1.0,4,10,2022,2,10
10243,0.55,2.23,50.85,0.0,6098.0,27.47,1.0,4,10,2022,3,2
10244,1.11,2.23,50.85,0.0,6173.0,27.45,1.0,4,10,2022,3,5
10245,1.67,2.23,50.85,0.0,6173.0,27.42,1.0,4,10,2022,3,8
10246,2.23,2.23,50.85,0.0,6173.0,27.39,1.0,4,10,2022,3,11
10247,0.55,2.23,50.85,0.0,6173.0,27.37,1.0,4,10,2022,4,2
10248,1.11,2.23,50.85,2.4,6173.0,27.34,1.0,4,10,2022,4,5
10249,1.67,2.23,50.85,0.0,6173.0,27.32,1.0,4,10,2022,4,9
10250,2.23,2.23,50.85,0.0,6173.0,27.29,1.0,4,10,2022,4,12
10251,0.55,2.23,50.85,2.4,6173.0,27.26,1.0,4,10,2022,5,3
10252,1.11,2.23,50.85,0.0,6173.0,27.24,1.0,4,10,2022,5,6
10253,1.67,2.23,50.85,0.0,6098.0,27.21,1.0,4,10,2022,5,9
10254,0.55,1.67,50.29,0.0,6173.0,27.18,5.0,4,10,2022,6,1
10255,1.11,1.67,50.29,0.0,6173.0,27.15,219.0,4,10,2022,6,4
10256,1.67,1.67,50.29,0.0,6173.0,27.13,1974.0,4,10,2022,6,7
10257,2.23,1.67,50.29,0.0,6098.0,27.1,4827.0,4,10,2022,6,10
10258,0.55,2.23,50.29,0.0,6173.0,27.07,11521.0,4,10,2022,7,1
10259,1.11,2.23,50.29,0.0,6098.0,27.06,4480.0,4,10,2022,7,5
10260,1.67,2.23,50.29,0.8,6098.0,27.04,1218.0,4,10,2022,7,8
10261,2.23,2.23,50.29,0.0,6098.0,27.02,567.0,4,10,2022,7,11
10262,0.55,2.23,50.29,0.0,6173.0,27.0,850.0,4,10,2022,8,2
10263,1.11,2.23,50.29,0.8,6173.0,26.97,384.0,4,10,2022,8,5
10264,1.67,2.23,50.29,3.2,6173.0,26.95,384.0,4,10,2022,8,9
10265,2.23,2.23,50.29,4.0,6098.0,26.93,384.0,4,10,2022,8,12
10266,1.11,2.23,50.29,1.6,6098.0,26.88,384.0,4,10,2022,9,6
10267,0.55,1.67,49.73,2.4,6098.0,26.86,384.0,4,10,2022,10,1
10268,1.11,1.67,49.73,1.6,6098.0,26.84,384.0,4,10,2022,10,4
10269,2.23,1.67,49.73,3.2,6098.0,26.82,384.0,4,10,2022,10,10
10270,1.11,2.23,49.73,11.2,6098.0,26.81,384.0,4,10,2022,11,5
10271,2.23,2.23,49.73,8.0,6098.0,26.83,5902.0,4,10,2022,11,11
10272,0.55,2.23,49.73,4.0,6173.0,26.85,16980.0,4,10,2022,12,2
10273,1.67,2.23,49.73,2.4,6173.0,26.89,13753.0,4,10,2022,12,9
10274,2.23,2.23,49.73,3.2,6173.0,26.93,5338.0,4,10,2022,12,12
10275,1.67,2.23,49.73,2.4,6173.0,27.06,6578.0,4,10,2022,13,9
10276,0.55,1.67,49.17,1.6,6173.0,27.1,4916.0,4,10,2022,14,1
10277,1.11,1.67,49.17,1.6,6173.0,27.15,12900.0,4,10,2022,14,4
10278,1.67,1.67,49.17,2.4,6173.0,27.2,9426.0,4,10,2022,14,7
10279,2.23,1.67,49.17,3.2,6173.0,27.26,11144.0,4,10,2022,14,10
10280,0.55,2.23,49.17,4.8,6173.0,27.32,10772.0,4,10,2022,15,1
10281,1.11,2.23,49.17,1.6,6098.0,27.39,10853.0,4,10,2022,15,5
10282,1.67,2.23,49.17,2.4,6173.0,27.45,12058.0,4,10,2022,15,8
10283,2.23,2.23,49.17,2.4,6173.0,27.51,10946.0,4,10,2022,15,11
10284,0.55,2.23,49.17,3.2,6173.0,27.56,11119.0,4,10,2022,16,2
10285,1.11,2.23,49.17,0.8,6173.0,27.61,10206.0,4,10,2022,16,5
10286,1.67,2.23,49.17,0.0,6173.0,27.67,8768.0,4,10,2022,16,9
10287,2.23,2.23,49.17,0.8,6250.0,27.72,6821.0,4,10,2022,16,12
10288,0.55,2.23,49.17,0.8,6250.0,27.78,3739.0,4,10,2022,17,3
10289,1.11,2.23,49.17,0.8,6250.0,27.82,2535.0,4,10,2022,17,6
10290,1.67,2.23,49.17,0.8,6250.0,27.86,1792.0,4,10,2022,17,9
10291,0.55,1.67,48.61,0.0,6250.0,27.91,702.0,4,10,2022,18,1
10292,1.11,1.67,48.61,0.0,6250.0,27.94,122.0,4,10,2022,18,4
10293,1.67,1.67,48.61,0.0,6250.0,27.98,3.0,4,10,2022,18,7
10294,2.23,1.67,48.61,0.0,6250.0,28.0,1.0,4,10,2022,18,10
10295,0.55,2.23,48.61,0.0,6250.0,28.04,1.0,4,10,2022,19,1
10296,1.11,2.23,48.61,0.8,6250.0,28.05,1.0,4,10,2022,19,5
10297,1.67,2.23,48.61,0.0,6250.0,28.08,1.0,4,10,2022,19,8
10298,2.23,2.23,48.61,0.0,6250.0,28.1,1.0,4,10,2022,19,11
10299,0.55,2.23,48.61,0.8,6250.0,28.11,1.0,4,10,2022,20,2
10300,1.11,2.23,48.61,0.8,6250.0,28.11,1.0,4,10,2022,20,5
