,pm1,pm2,pm3,am,sm,lum,temp,humd,pres,day,Month,year,hour,min
10623,0.55,1.67,48.05,0.0,6329.0,13286.0,26.87,72.3,92729.44,5,10,2022,17,1
10624,1.11,1.67,48.05,0.0,6329.0,9874.0,26.45,76.11,92728.72,5,10,2022,17,4
10625,1.67,1.67,48.05,0.0,6329.0,5544.0,25.53,75.7,92770.8,5,10,2022,17,7
10626,2.23,1.67,48.05,0.0,6329.0,2536.0,24.62,79.59,92781.32,5,10,2022,17,10
10627,0.55,2.23,48.05,0.0,6329.0,808.0,24.0,83.37,92800.7,5,10,2022,18,1
10628,1.11,2.23,48.05,0.0,6329.0,84.0,23.45,86.49,92833.64,5,10,2022,18,5
10629,1.67,2.23,48.05,0.0,6329.0,4.0,23.15,91.38,92853.9,5,10,2022,18,8
10630,2.23,2.23,48.05,0.0,6410.0,3.0,23.01,94.16,92882.3,5,10,2022,18,11
10631,0.55,2.23,48.05,0.0,6329.0,2.0,22.73,97.04,92891.82,5,10,2022,19,2
10632,1.11,2.23,48.05,0.0,6410.0,2.0,22.55,99.49,92910.26,5,10,2022,19,5
10633,1.67,2.23,48.05,0.0,6329.0,3.0,22.42,100.0,92926.29,5,10,2022,19,9
10634,2.23,2.23,48.05,0.0,6410.0,2.0,22.32,100.0,92959.89,5,10,2022,19,12
10635,0.55,2.23,48.61,0.0,6410.0,2.0,22.29,100.0,92993.27,5,10,2022,20,3
10636,1.11,2.23,48.61,0.0,6410.0,2.0,22.19,100.0,93027.22,5,10,2022,20,6
10637,1.67,2.23,48.61,0.0,6410.0,4.0,22.07,100.0,93031.8,5,10,2022,20,9
10638,0.55,1.67,48.05,0.0,6494.0,1.0,21.87,100.0,93047.41,5,10,2022,21,1
10639,1.11,1.67,48.05,0.0,6410.0,3.0,21.78,100.0,93057.47,5,10,2022,21,4
10640,1.67,1.67,48.05,0.0,6410.0,2.0,21.73,100.0,93053.62,5,10,2022,21,7
10641,2.23,1.67,48.05,0.0,6410.0,2.0,21.68,100.0,93086.8,5,10,2022,21,10
10642,0.55,2.23,48.05,0.0,6410.0,2.0,21.81,100.0,93096.34,5,10,2022,22,1
10643,1.11,2.23,48.05,0.0,6494.0,2.0,21.73,100.0,93105.86,5,10,2022,22,5
10644,1.67,2.23,48.05,0.0,6410.0,1.0,21.75,100.0,93075.07,5,10,2022,22,8
10645,2.23,2.23,48.05,0.0,6494.0,1.0,21.69,100.0,93082.03,5,10,2022,22,11
10646,0.55,2.23,48.05,0.0,6410.0,1.0,21.87,100.0,93061.51,5,10,2022,23,2
10647,1.11,2.23,48.05,0.0,6494.0,2.0,21.84,100.0,93024.32,5,10,2022,23,5
10648,1.67,2.23,48.05,0.0,6410.0,2.0,21.77,100.0,93012.76,5,10,2022,23,9
10649,2.23,2.23,48.05,0.0,6410.0,1.0,21.77,100.0,93021.55,5,10,2022,23,12
10650,0.55,2.23,48.61,0.0,6410.0,2.0,21.65,100.0,93008.93,6,10,2022,0,3
10651,1.11,2.23,48.61,0.0,6494.0,2.0,21.54,100.0,92979.8,6,10,2022,0,6
10652,1.67,2.23,48.61,0.0,6494.0,1.0,21.51,100.0,92969.19,6,10,2022,0,9
10653,0.55,1.67,48.05,0.0,6494.0,1.0,21.45,100.0,92950.84,6,10,2022,1,1
10654,1.11,1.67,48.05,0.0,6410.0,1.0,21.32,100.0,92930.31,6,10,2022,1,4
10655,1.67,1.67,48.05,0.0,6410.0,1.0,21.45,100.0,92912.19,6,10,2022,1,7
10656,2.23,1.67,48.05,0.0,6410.0,1.0,21.31,100.0,92907.06,6,10,2022,1,10
10657,0.55,2.23,48.05,0.0,6410.0,1.0,21.38,100.0,92881.63,6,10,2022,2,1
10658,1.11,2.23,48.05,0.0,6494.0,2.0,21.29,100.0,92873.16,6,10,2022,2,5
10659,1.67,2.23,48.05,0.0,6410.0,2.0,21.15,100.0,92868.42,6,10,2022,2,8
10660,2.23,2.23,48.05,0.0,6410.0,1.0,21.04,100.0,92853.8,6,10,2022,2,11
10661,0.55,2.23,48.05,0.0,6494.0,1.0,20.98,100.0,92842.25,6,10,2022,3,2
10662,1.11,2.23,48.05,0.0,6410.0,1.0,20.84,100.0,92840.79,6,10,2022,3,5
10663,1.67,2.23,48.05,0.0,6410.0,1.0,20.62,100.0,92839.66,6,10,2022,3,9
10664,2.23,2.23,48.05,0.0,6410.0,1.0,20.5,100.0,92821.34,6,10,2022,3,12
10665,0.55,2.23,48.61,0.0,6410.0,2.0,20.4,100.0,92827.36,6,10,2022,4,3
10666,1.11,2.23,48.61,0.0,6494.0,2.0,20.39,100.0,92825.15,6,10,2022,4,6
10667,1.67,2.23,48.61,0.0,6410.0,2.0,20.38,100.0,92834.67,6,10,2022,4,9
10668,0.55,1.67,48.05,0.0,6410.0,1.0,20.4,100.0,92844.01,6,10,2022,5,1
10669,1.11,1.67,48.05,0.0,6410.0,3.0,20.39,100.0,92854.8,6,10,2022,5,4
10670,1.67,1.67,48.05,0.0,6494.0,2.0,20.38,100.0,92853.31,6,10,2022,5,7
10671,2.23,1.67,48.05,0.0,6410.0,2.0,20.43,100.0,92861.74,6,10,2022,5,10
10672,0.55,2.23,48.05,0.0,6410.0,4.0,20.39,100.0,92849.12,6,10,2022,6,1
10673,1.11,2.23,48.05,0.0,6329.0,88.0,20.35,100.0,92876.89,6,10,2022,6,5
10674,1.67,2.23,48.05,0.0,6329.0,408.0,20.45,100.0,92899.79,6,10,2022,6,8
10675,2.23,2.23,48.05,0.0,6329.0,986.0,20.63,100.0,92915.95,6,10,2022,6,11
10676,0.55,2.23,48.05,0.0,6329.0,2050.0,20.87,100.0,92947.46,6,10,2022,7,2
10677,1.11,2.23,48.05,0.0,6329.0,3352.0,21.28,100.0,92973.88,6,10,2022,7,5
10678,1.67,2.23,48.05,0.0,6329.0,4989.0,21.8,100.0,92971.17,6,10,2022,7,9
10679,2.23,2.23,48.05,0.0,6329.0,5794.0,22.1,100.0,92997.7,6,10,2022,7,12
10680,0.55,2.23,48.61,0.0,6329.0,6500.0,22.12,100.0,93021.34,6,10,2022,8,3
10681,1.11,2.23,48.61,0.0,6329.0,9725.0,22.89,98.01,93022.44,6,10,2022,8,6
10682,1.67,2.23,48.61,0.0,6329.0,7699.0,23.15,95.29,93050.97,6,10,2022,8,9
10683,0.55,1.67,48.05,0.0,6329.0,9591.0,23.44,93.2,93057.44,6,10,2022,9,1
10684,1.11,1.67,48.05,0.0,6329.0,12540.0,23.87,91.67,93076.28,6,10,2022,9,4
10685,1.67,1.67,48.05,0.0,6329.0,7085.0,23.71,93.22,93067.9,6,10,2022,9,7
10686,2.23,1.67,48.05,0.0,6329.0,5301.0,23.01,96.53,93084.09,6,10,2022,9,10
10687,0.55,2.23,48.05,0.0,6329.0,8115.0,23.19,97.79,93084.21,6,10,2022,10,1
10688,1.11,2.23,48.05,0.0,6329.0,6414.0,23.28,97.17,93089.85,6,10,2022,10,5
10689,1.67,2.23,48.05,0.0,6329.0,10590.0,23.4,98.1,93080.61,6,10,2022,10,8
10690,2.23,2.23,48.05,0.0,6329.0,12537.0,24.39,92.87,93077.12,6,10,2022,10,11
10691,0.55,2.23,48.05,0.0,5952.0,13287.0,25.11,88.36,93068.84,6,10,2022,11,2
10692,1.11,2.23,48.05,0.0,6329.0,14774.0,24.94,86.9,93042.71,6,10,2022,11,5
10693,1.67,2.23,48.05,0.0,6410.0,6538.0,25.72,83.46,92987.97,6,10,2022,11,9
10694,2.23,2.23,48.05,0.0,6250.0,2570.0,26.9,78.61,92952.82,6,10,2022,11,12
10695,0.55,2.23,48.61,0.0,6329.0,5899.0,27.09,76.63,92913.86,6,10,2022,12,3
10696,1.11,2.23,48.61,0.0,6329.0,3385.0,27.9,71.81,92890.86,6,10,2022,12,6
10697,1.67,2.23,48.61,0.0,6329.0,9376.0,26.7,77.18,92857.97,6,10,2022,12,9
10698,0.55,1.67,48.05,0.0,6329.0,14294.0,26.44,76.64,92851.88,6,10,2022,13,1
10699,1.11,1.67,48.05,0.0,6329.0,10258.0,26.75,75.35,92820.77,6,10,2022,13,4
10700,1.67,1.67,48.05,0.0,6329.0,15051.0,26.06,77.05,92791.9,6,10,2022,13,7
10701,2.23,1.67,48.05,0.0,6329.0,13260.0,25.9,77.84,92775.61,6,10,2022,13,10
10702,0.55,2.23,48.05,0.0,6329.0,15082.0,25.76,80.49,92736.42,6,10,2022,14,1
10703,1.11,2.23,48.05,0.0,6329.0,10352.0,25.19,81.91,92745.44,6,10,2022,14,5
10704,1.67,2.23,48.05,0.0,6410.0,9895.0,24.64,83.97,92726.97,6,10,2022,14,8
10705,2.23,2.23,48.05,0.0,6329.0,5725.0,24.19,86.55,92692.49,6,10,2022,14,11
10706,0.55,2.23,48.05,0.0,6329.0,4476.0,23.8,90.1,92710.3,6,10,2022,15,2
10707,1.11,2.23,48.05,0.0,6329.0,1705.0,23.32,92.23,92705.87,6,10,2022,15,5
10708,1.67,2.23,48.05,0.0,6329.0,2265.0,23.04,95.4,92698.84,6,10,2022,15,9
10709,2.23,2.23,48.05,0.0,6329.0,2095.0,22.1,100.0,92708.94,6,10,2022,15,12
10710,0.55,2.23,48.61,0.0,6250.0,2195.0,21.63,100.0,92703.69,6,10,2022,16,3
10711,1.11,2.23,48.61,0.0,6250.0,2809.0,21.56,100.0,92725.14,6,10,2022,16,6
10712,1.67,2.23,48.61,0.0,6250.0,1477.0,21.56,100.0,92756.84,6,10,2022,16,9
10713,0.55,1.67,48.05,0.0,6250.0,938.0,21.4,100.0,92760.75,6,10,2022,17,1
10714,1.11,1.67,48.05,0.0,6329.0,360.0,21.27,100.0,92791.15,6,10,2022,17,4
10715,1.67,1.67,48.05,0.0,6410.0,1048.0,21.12,100.0,92805.07,6,10,2022,17,7
10716,2.23,1.67,48.05,0.0,6329.0,520.0,20.95,100.0,92811.69,6,10,2022,17,10
10717,0.55,2.23,48.05,0.0,6250.0,92.0,20.89,100.0,92818.09,6,10,2022,18,1
10718,1.11,2.23,48.05,0.0,6250.0,11.0,20.93,100.0,92851.95,6,10,2022,18,5
10719,1.67,2.23,48.05,0.0,6250.0,1.0,20.92,100.0,92877.95,6,10,2022,18,8
10720,2.23,2.23,48.05,0.0,6250.0,1.0,20.75,100.0,92890.92,6,10,2022,18,11
10721,0.55,2.23,48.05,0.0,6329.0,2.0,20.76,100.0,92916.34,6,10,2022,19,2
10722,1.11,2.23,48.05,0.0,6250.0,2.0,20.5,100.0,92944.8,6,10,2022,19,5
10723,1.67,2.23,48.05,0.0,6250.0,2.0,20.42,100.0,92970.72,6,10,2022,19,9
10724,2.23,2.23,48.05,0.0,6250.0,1.0,20.29,100.0,92971.04,6,10,2022,19,12
10725,0.55,2.23,48.61,0.0,6329.0,2.0,20.27,100.0,92985.28,6,10,2022,20,3
10726,1.11,2.23,48.61,0.0,6329.0,4.0,20.14,100.0,93016.84,6,10,2022,20,6
10727,1.67,2.23,48.61,0.0,6329.0,1.0,20.14,100.0,93014.82,6,10,2022,20,9
10728,0.55,1.67,48.05,0.0,6410.0,1.0,20.06,100.0,93020.27,6,10,2022,21,1
10729,1.11,1.67,48.05,0.0,6250.0,2.0,20.0,100.0,93022.97,6,10,2022,21,4
10730,1.67,1.67,48.05,0.0,6329.0,2.0,19.98,100.0,93023.5,6,10,2022,21,7
10731,2.23,1.67,48.05,0.0,6329.0,2.0,19.95,100.0,93026.05,6,10,2022,21,10
10732,0.55,2.23,48.05,0.0,6329.0,1.0,19.96,100.0,93037.74,6,10,2022,22,1
10733,1.11,2.23,48.05,0.0,6250.0,1.0,20.02,100.0,93043.09,6,10,2022,22,5
10734,1.67,2.23,48.05,0.0,6250.0,1.0,20.01,100.0,93039.62,6,10,2022,22,8
10735,2.23,2.23,48.05,0.0,6250.0,1.0,19.96,100.0,93039.95,6,10,2022,22,11
10736,0.55,2.23,48.05,0.0,6250.0,1.0,19.9,100.0,93023.46,6,10,2022,23,2
10737,1.11,2.23,48.05,0.0,6250.0,1.0,19.82,100.0,93004.4,6,10,2022,23,5
10738,1.67,2.23,48.05,0.0,6250.0,1.0,19.73,100.0,92992.47,6,10,2022,23,9
10739,2.23,2.23,48.05,0.0,6250.0,1.0,19.59,100.0,92973.87,6,10,2022,23,12
10740,0.55,2.23,48.61,0.0,6250.0,1.0,19.6,100.0,92956.18,7,10,2022,0,3
10741,1.11,2.23,48.61,0.0,6250.0,1.0,19.46,100.0,92930.88,7,10,2022,0,6
10742,1.67,2.23,48.61,0.0,6250.0,2.0,19.34,100.0,92909.05,7,10,2022,0,9
10743,0.55,1.67,48.05,0.0,6250.0,2.0,19.26,100.0,92898.05,7,10,2022,1,1
10744,1.11,1.67,48.05,0.0,6250.0,1.0,19.12,100.0,92878.24,7,10,2022,1,4
10745,1.67,1.67,48.05,0.0,6250.0,2.0,19.06,100.0,92849.74,7,10,2022,1,7
10746,2.23,1.67,48.05,0.0,6250.0,1.0,19.11,100.0,92826.75,7,10,2022,1,10
10747,0.55,2.23,48.05,0.0,6250.0,1.0,19.36,100.0,92802.45,7,10,2022,2,1
10748,1.11,2.23,48.05,0.0,6250.0,1.0,19.4,100.0,92793.34,7,10,2022,2,5
10749,1.67,2.23,48.05,0.0,6250.0,1.0,19.12,100.0,92768.75,7,10,2022,2,8
10750,2.23,2.23,48.05,0.0,6250.0,1.0,18.93,100.0,92773.72,7,10,2022,2,11
10751,0.55,2.23,48.05,0.0,6250.0,2.0,18.76,100.0,92768.65,7,10,2022,3,2
10752,1.11,2.23,48.05,0.0,6250.0,1.0,18.65,100.0,92783.54,7,10,2022,3,5
10753,1.67,2.23,48.05,0.0,6250.0,2.0,18.63,100.0,92772.39,7,10,2022,3,9
10754,2.23,2.23,48.05,0.0,6250.0,1.0,18.54,100.0,92767.95,7,10,2022,3,12
10755,0.55,2.23,48.61,0.0,6250.0,1.0,18.59,100.0,92774.55,7,10,2022,4,3
10756,1.11,2.23,48.61,0.0,6250.0,3.0,18.53,100.0,92762.49,7,10,2022,4,6
10757,1.67,2.23,48.61,0.0,6250.0,2.0,18.51,100.0,92774.47,7,10,2022,4,9
10758,0.55,1.67,48.05,0.0,6250.0,2.0,18.54,100.0,92799.49,7,10,2022,5,1
10759,1.11,1.67,48.05,0.0,6250.0,2.0,18.47,100.0,92807.11,7,10,2022,5,4
10760,1.67,1.67,48.05,0.0,6250.0,2.0,18.37,100.0,92815.37,7,10,2022,5,7
10761,2.23,1.67,48.05,0.0,6250.0,2.0,18.37,100.0,92836.17,7,10,2022,5,10
10762,0.55,2.23,48.05,0.0,6250.0,8.0,18.39,100.0,92862.99,7,10,2022,6,1
10763,1.11,2.23,48.05,0.0,6250.0,153.0,18.4,100.0,92897.99,7,10,2022,6,5
10764,1.67,2.23,48.05,0.0,6250.0,596.0,18.72,100.0,92923.66,7,10,2022,6,8
10765,2.23,2.23,48.05,0.0,6250.0,1276.0,19.02,100.0,92925.24,7,10,2022,6,11
10766,0.55,2.23,48.05,0.0,6250.0,3034.0,19.28,100.0,92941.51,7,10,2022,7,2
10767,1.11,2.23,48.05,0.0,6250.0,2963.0,19.77,100.0,92972.76,7,10,2022,7,5
10768,1.67,2.23,48.05,0.0,6250.0,2775.0,19.93,100.0,93012.69,7,10,2022,7,9
10769,2.23,2.23,48.05,0.0,6250.0,6254.0,20.44,100.0,93027.24,7,10,2022,7,12
10770,0.55,2.23,48.61,0.0,6329.0,9687.0,21.07,100.0,93038.69,7,10,2022,8,3
10771,1.11,2.23,48.61,0.0,6329.0,13752.0,21.88,100.0,93052.91,7,10,2022,8,6
10772,1.67,2.23,48.61,0.0,6329.0,15191.0,22.59,96.74,93052.26,7,10,2022,8,9
10773,0.55,1.67,48.05,0.0,6329.0,13343.0,23.19,93.09,93072.61,7,10,2022,9,1
10774,1.11,1.67,48.05,0.0,6329.0,12018.0,25.25,83.31,93083.8,7,10,2022,9,4
10775,1.67,1.67,48.05,0.0,6329.0,12748.0,24.18,86.0,93104.34,7,10,2022,9,7
10776,2.23,1.67,48.05,0.0,6329.0,10949.0,23.45,88.24,93111.25,7,10,2022,9,10
10777,0.55,2.23,48.05,0.0,6329.0,10189.0,23.59,90.31,93114.49,7,10,2022,10,1
10778,1.11,2.23,48.05,0.0,6329.0,11456.0,23.53,87.17,93109.75,7,10,2022,10,5
10779,1.67,2.23,48.05,0.0,6329.0,12787.0,23.43,88.19,93111.84,7,10,2022,10,8
10780,2.23,2.23,48.05,0.0,6250.0,15358.0,23.26,90.77,93099.97,7,10,2022,10,11
10781,0.55,2.23,48.05,0.0,6329.0,14871.0,23.64,83.99,93078.44,7,10,2022,11,2
10782,1.11,2.23,48.05,0.0,6250.0,13513.0,24.0,84.18,93073.07,7,10,2022,11,5
10783,1.67,2.23,48.05,0.0,6250.0,5530.0,24.97,80.92,93049.28,7,10,2022,11,9
10784,2.23,2.23,48.05,0.0,6250.0,4254.0,25.31,78.31,93038.74,7,10,2022,11,12
10785,0.55,2.23,48.61,0.0,6250.0,2158.0,26.26,72.87,93000.07,7,10,2022,12,3
10786,1.11,2.23,48.61,0.0,6250.0,1699.0,26.62,70.33,92982.61,7,10,2022,12,6
10787,1.67,2.23,48.61,0.0,6250.0,3402.0,26.87,70.26,92954.59,7,10,2022,12,9
10788,0.55,1.67,48.05,0.0,6250.0,607.0,26.56,68.96,92933.78,7,10,2022,13,1
10789,1.11,1.67,48.05,0.0,6250.0,4514.0,26.68,67.36,92909.59,7,10,2022,13,4
10790,1.67,1.67,48.05,0.0,5882.0,6995.0,26.28,68.58,92891.66,7,10,2022,13,7
10791,2.23,1.67,48.05,0.0,6173.0,594.0,26.34,68.77,92878.26,7,10,2022,13,10
10792,0.55,2.23,48.05,0.0,6250.0,6617.0,27.44,64.32,92857.99,7,10,2022,14,1
10793,1.11,2.23,48.05,0.0,6250.0,16319.0,26.54,63.87,92840.78,7,10,2022,14,5
10794,1.67,2.23,48.05,0.0,6250.0,11029.0,25.26,68.88,92851.63,7,10,2022,14,8
10795,2.23,2.23,48.05,0.0,6250.0,384.0,27.95,60.83,92835.01,7,10,2022,14,11
10796,0.55,2.23,48.05,0.0,6250.0,384.0,25.85,68.14,92822.05,7,10,2022,15,2
10797,1.11,2.23,48.05,0.0,6250.0,14026.0,28.17,60.5,92825.2,7,10,2022,15,5
10798,1.67,2.23,48.05,0.0,6250.0,8181.0,24.2,77.01,92827.12,7,10,2022,15,9
10799,2.23,2.23,48.05,0.0,6250.0,6169.0,24.21,76.44,92819.74,7,10,2022,15,12
10800,0.55,2.23,48.61,0.0,6250.0,13181.0,24.72,71.1,92826.25,7,10,2022,16,3
10801,1.11,2.23,48.61,0.0,6173.0,11946.0,24.29,74.92,92832.7,7,10,2022,16,6
10802,1.67,2.23,48.61,0.0,6250.0,11711.0,24.06,74.29,92861.88,7,10,2022,16,9
10803,0.55,1.67,48.05,0.0,6250.0,8668.0,23.2,79.97,92878.49,7,10,2022,17,1
10804,1.11,1.67,48.05,0.0,6173.0,4402.0,22.4,84.66,92889.61,7,10,2022,17,4
10805,1.67,1.67,48.05,0.0,6173.0,2003.0,22.35,86.99,92922.82,7,10,2022,17,7
10806,2.23,1.67,48.05,0.0,6250.0,964.0,22.2,88.44,92931.84,7,10,2022,17,10
10807,0.55,2.23,48.05,0.0,6250.0,80.0,21.95,86.78,92944.21,7,10,2022,18,1
10808,1.11,2.23,48.05,0.0,6250.0,13.0,21.5,88.58,92971.74,7,10,2022,18,5
10809,1.67,2.23,48.05,0.0,6250.0,3.0,21.18,91.69,93008.14,7,10,2022,18,8
10810,2.23,2.23,48.05,0.0,6250.0,2.0,20.96,93.24,93026.01,7,10,2022,18,11
10811,0.55,2.23,48.05,0.0,6250.0,2.0,20.62,96.41,93043.44,7,10,2022,19,2
10812,1.11,2.23,48.05,0.0,6250.0,2.0,19.98,100.0,93067.36,7,10,2022,19,5
10813,1.67,2.23,48.05,0.0,6250.0,2.0,19.54,100.0,93087.06,7,10,2022,19,9
10814,2.23,2.23,48.05,0.0,6250.0,2.0,19.62,100.0,93100.09,7,10,2022,19,12
10815,0.55,2.23,48.61,0.0,6250.0,2.0,19.72,100.0,93128.75,7,10,2022,20,3
10816,1.11,2.23,48.61,0.0,6250.0,2.0,19.79,100.0,93143.59,7,10,2022,20,6
10817,1.67,2.23,48.61,0.0,6250.0,2.0,19.95,100.0,93149.4,7,10,2022,20,9
10818,0.55,1.67,48.05,0.0,6250.0,2.0,20.04,100.0,93179.09,7,10,2022,21,1
10819,1.11,1.67,48.05,0.0,6250.0,3.0,20.11,99.56,93185.18,7,10,2022,21,4
10820,1.67,1.67,48.05,0.0,6250.0,3.0,20.05,99.58,93195.0,7,10,2022,21,7
10821,2.23,1.67,48.05,0.0,6250.0,2.0,19.96,100.0,93211.19,7,10,2022,21,10
10822,0.55,2.23,48.05,0.0,6250.0,3.0,19.85,100.0,93215.99,7,10,2022,22,1
10823,1.11,2.23,48.05,0.0,6250.0,2.0,19.85,100.0,93216.19,7,10,2022,22,5
10824,1.67,2.23,48.05,0.0,6250.0,2.0,19.82,100.0,93204.26,7,10,2022,22,8
10825,2.23,2.23,48.05,0.0,6250.0,2.0,19.77,100.0,93213.36,7,10,2022,22,11
10826,0.55,2.23,48.05,0.0,6250.0,2.0,19.78,100.0,93205.14,7,10,2022,23,2
10827,1.11,2.23,48.05,0.0,6250.0,2.0,19.79,100.0,93179.22,7,10,2022,23,5
10828,1.67,2.23,48.05,0.0,6250.0,3.0,19.73,100.0,93171.31,7,10,2022,23,9
10829,2.23,2.23,48.05,0.0,6250.0,1.0,19.72,100.0,93167.12,7,10,2022,23,12
10830,0.55,2.23,48.61,0.0,6250.0,2.0,19.62,100.0,93133.52,8,10,2022,0,3
10831,1.11,2.23,48.61,0.0,6250.0,2.0,19.29,100.0,93139.94,8,10,2022,0,6
10832,1.67,2.23,48.61,0.0,6250.0,1.0,19.39,100.0,93134.95,8,10,2022,0,9
10833,0.55,1.67,48.05,0.0,6250.0,2.0,19.26,100.0,93117.82,8,10,2022,1,1
10834,1.11,1.67,48.05,0.0,6250.0,2.0,18.95,100.0,93107.8,8,10,2022,1,4
10835,1.67,1.67,48.05,0.0,6250.0,2.0,18.73,100.0,93092.0,8,10,2022,1,7
10836,2.23,1.67,48.05,0.0,6250.0,3.0,18.54,100.0,93055.12,8,10,2022,1,10
10837,0.55,2.23,48.05,0.0,6250.0,1.0,18.48,100.0,93051.24,8,10,2022,2,1
10838,1.11,2.23,48.05,0.0,6250.0,2.0,18.51,100.0,93041.75,8,10,2022,2,5
10839,1.67,2.23,48.05,0.0,6250.0,2.0,18.82,100.0,93030.67,8,10,2022,2,8
10840,2.23,2.23,48.05,0.0,6250.0,2.0,19.05,100.0,93038.4,8,10,2022,2,11
10841,0.55,2.23,48.05,0.0,6250.0,3.0,18.87,100.0,93036.04,8,10,2022,3,2
10842,1.11,2.23,48.05,0.0,6250.0,2.0,19.03,100.0,93032.92,8,10,2022,3,5
10843,1.67,2.23,48.05,0.0,6250.0,2.0,19.18,100.0,93039.09,8,10,2022,3,9
10844,2.23,2.23,48.05,0.0,6250.0,2.0,19.05,100.0,93034.38,8,10,2022,3,12
10845,0.55,2.23,48.61,0.0,6250.0,2.0,19.14,100.0,93042.9,8,10,2022,4,3
10846,1.11,2.23,48.61,0.0,6250.0,2.0,19.13,100.0,93045.43,8,10,2022,4,6
10847,1.67,2.23,48.61,0.0,6250.0,2.0,19.1,100.0,93053.95,8,10,2022,4,9
10848,0.55,1.67,48.05,0.0,6250.0,2.0,19.12,100.0,93060.37,8,10,2022,5,1
10849,1.11,1.67,48.05,0.0,6250.0,0.0,19.2,100.0,93060.47,8,10,2022,5,4
10850,1.67,1.67,48.05,0.0,6250.0,0.0,19.37,100.0,93082.5,8,10,2022,5,7
10851,2.23,1.67,48.05,0.0,6250.0,1.0,19.39,100.0,93087.12,8,10,2022,5,10
10852,0.55,2.23,48.05,0.0,6250.0,9.0,19.45,100.0,93129.34,8,10,2022,6,1
10853,1.11,2.23,48.05,0.0,6173.0,115.0,19.53,100.0,93141.12,8,10,2022,6,5
10854,1.67,2.23,48.05,0.0,6173.0,699.0,19.6,100.0,93154.69,8,10,2022,6,8
10855,2.23,2.23,48.05,0.0,6173.0,1429.0,19.87,100.0,93189.72,8,10,2022,6,11
10856,0.55,2.23,48.05,0.0,6250.0,2319.0,19.92,100.0,93216.06,8,10,2022,7,2
10857,1.11,2.23,48.05,0.0,6250.0,2849.0,20.06,100.0,93245.09,8,10,2022,7,5
10858,1.67,2.23,48.05,0.0,6250.0,3568.0,20.61,100.0,93258.57,8,10,2022,7,9
10859,2.23,2.23,48.05,0.0,6250.0,7176.0,20.98,100.0,93289.99,8,10,2022,7,12
10860,0.55,2.23,48.61,0.0,6250.0,8557.0,21.6,99.42,93289.42,8,10,2022,8,3
10861,1.11,2.23,48.61,0.0,6173.0,7808.0,22.1,93.97,93319.51,8,10,2022,8,6
10862,1.67,2.23,48.61,0.0,6250.0,9469.0,22.56,91.95,93342.39,8,10,2022,8,9
10863,0.55,1.67,48.05,0.0,6173.0,6530.0,24.89,78.96,93337.25,8,10,2022,9,1
10864,1.11,1.67,48.05,0.0,6173.0,5615.0,24.82,77.74,93358.82,8,10,2022,9,4
10865,1.67,1.67,48.05,0.0,6173.0,7832.0,27.2,67.0,93362.39,8,10,2022,9,7
10866,2.23,1.67,48.05,0.0,6173.0,5812.0,27.35,64.38,93343.31,8,10,2022,9,10
10867,0.55,2.23,48.05,0.0,6173.0,8309.0,26.6,65.79,93343.3,8,10,2022,10,1
10868,1.11,2.23,48.05,0.0,6173.0,6892.0,25.44,75.53,93330.56,8,10,2022,10,5
10869,1.67,2.23,48.05,0.0,6173.0,5555.0,27.76,63.47,93315.19,8,10,2022,10,8
10870,2.23,2.23,48.05,0.0,6173.0,12930.0,27.95,61.39,93302.8,8,10,2022,10,11
10871,0.55,2.23,48.05,0.0,6173.0,9504.0,27.69,63.97,93293.86,8,10,2022,11,2
10872,1.11,2.23,48.05,0.0,6173.0,8792.0,26.1,68.83,93273.61,8,10,2022,11,5
10873,1.67,2.23,48.05,0.0,6173.0,10454.0,27.87,59.7,93251.37,8,10,2022,11,9
10874,2.23,2.23,48.05,0.0,6173.0,4985.0,28.89,57.09,93209.84,8,10,2022,11,12
10875,0.55,2.23,48.61,0.0,6173.0,8367.0,28.54,58.8,93179.01,8,10,2022,12,3
10876,1.11,2.23,48.61,0.0,6173.0,10826.0,28.47,57.04,93148.76,8,10,2022,12,6
10877,1.67,2.23,48.61,0.0,6098.0,14018.0,28.06,57.21,93120.27,8,10,2022,12,9
10878,0.55,1.67,48.05,0.0,6098.0,9724.0,29.62,53.49,93093.49,8,10,2022,13,1
10879,1.11,1.67,48.05,0.0,6098.0,384.0,29.26,54.92,93066.19,8,10,2022,13,4
10880,1.67,1.67,48.05,0.0,6024.0,411.0,30.0,52.66,93049.15,8,10,2022,13,7
10881,2.23,1.67,48.05,0.0,6024.0,2380.0,28.31,58.25,93023.29,8,10,2022,13,10
10882,0.55,2.23,48.05,0.0,6098.0,15159.0,28.48,59.48,93007.81,8,10,2022,14,1
10883,1.11,2.23,48.05,0.0,6024.0,15880.0,30.93,48.26,92957.64,8,10,2022,14,5
10884,1.67,2.23,48.05,0.0,6098.0,384.0,28.32,57.31,92950.6,8,10,2022,14,8
10885,2.23,2.23,48.05,0.0,6024.0,384.0,28.62,57.33,92931.55,8,10,2022,14,11
10886,0.55,2.23,48.05,0.0,6098.0,384.0,30.9,50.98,92910.12,8,10,2022,15,2
10887,1.11,2.23,48.05,0.0,6098.0,384.0,31.32,50.94,92910.32,8,10,2022,15,5
10888,1.67,2.23,48.05,0.0,6024.0,384.0,31.02,48.46,92887.01,8,10,2022,15,9
